Candidate,Amount
"Graves, Sam (R-MO)","$80,550"
"Sessions, Pete (R-TX)","$80,444"
"Griffith, Parker (R-AL)","$80,300"
"Kline, John (R-MN)","$80,200"
"Spratt, John M Jr (D-SC)","$79,600"
"Engel, Eliot L (D-NY)","$79,250"
"Klein, Ron (D-FL)","$79,050"
"Whitfield, Ed (R-KY)","$78,500"
"Stupak, Bart (D-MI)","$78,400"
"Ros-Lehtinen, Ileana (R-FL)","$77,500"
"Calvert, Ken (R-CA)","$76,065"
"Chu, Judy (D-CA)","$75,599"
"Levin, Sander (D-MI)","$75,500"
"Skelton, Ike (D-MO)","$75,050"
"Dicks, Norm (D-WA)","$74,350"
"Braley, Bruce (D-IA)","$74,300"
"Garamendi, John (D-CA)","$73,750"
"Ruppersberger, Dutch (D-MD)","$73,650"
"Green, Gene (D-TX)","$72,300"
"Halvorson, Deborah (D-IL)","$71,462"
"Biggert, Judy (R-IL)","$70,350"
"Hall, Ralph (R-TX)","$70,130"
"Massa, Eric (D-NY)","$69,241"
"Myrick, Sue (R-NC)","$68,950"
"Franks, Trent (R-AZ)","$68,650"
"Price, Tom (R-GA)","$68,466"
"McMahon, Michael E (D-NY)","$68,148"
"Sensenbrenner, Jim (R-WI)","$67,750"
"Dahlkemper, Kathy (D-PA)","$67,700"
"Buchanan, Vernon (R-FL)","$67,400"
"Carter, John (R-TX)","$67,300"
"Latta, Robert E (R-OH)","$67,300"
"Herseth Sandlin, Stephanie (D-SD)","$66,650"
"Butterfield, G K (D-NC)","$66,500"
"Davis, Geoff (R-KY)","$66,300"
"Schock, Aaron (R-IL)","$65,910"
"Carney, Chris (D-PA)","$64,912"
"Lowey, Nita M (D-NY)","$64,850"
"Mollohan, Alan B (D-WV)","$64,600"
"Berkley, Shelley (D-NV)","$64,010"
"Heller, Dean (R-NV)","$63,550"
"Bilbray, Brian P (R-CA)","$63,250"
"King, Pete (R-NY)","$62,600"
"Jordan, Jim (R-OH)","$62,550"
"Lance, Leonard (R-NJ)","$62,400"
"Lewis, Jerry (R-CA)","$62,300"
"Kosmas, Suzanne (D-FL)","$62,043"
"Harper, Gregg (R-MS)","$62,000"
"Chaffetz, Jason (R-UT)","$61,907"
"Boccieri, John A (D-OH)","$61,892"
"Burgess, Michael (R-TX)","$61,500"
"Neal, Richard E (D-MA)","$61,366"
"Rogers, Hal (R-KY)","$61,300"
"Larson, John B (D-CT)","$60,994"
"McClintock, Tom (R-CA)","$60,925"
"Honda, Mike (D-CA)","$60,600"
"Childers, Travis (D-MS)","$60,450"
"Gordon, Bart (D-TN)","$59,500"
"Bishop, Sanford (D-GA)","$59,050"
"Campbell, John (R-CA)","$58,900"
"Rodriguez, Ciro D (D-TX)","$58,652"
"Kind, Ron (D-WI)","$58,361"
"Smith, Adam (D-WA)","$58,346"
"Castor, Kathy (D-FL)","$58,300"
"Cohen, Steve (D-TN)","$58,250"
"Velazquez, Nydia M (D-NY)","$58,250"
"Altmire, Jason (D-PA)","$57,577"
"Ellsworth, Brad (D-IN)","$57,054"
"Lee, Barbara (D-CA)","$57,007"
"McIntyre, Mike (D-NC)","$56,850"
"Coble, Howard (R-NC)","$56,250"
"Arcuri, Mike (D-NY)","$56,192"
"Clarke, Yvette D (D-NY)","$56,150"
"Etheridge, Bob (D-NC)","$56,100"
"Shea-Porter, Carol (D-NH)","$55,950"
"Teague, Harry (D-NM)","$55,920"
"Pomeroy, Earl (D-ND)","$55,900"
"Frelinghuysen, Rodney (R-NJ)","$55,800"
"Lee, Christopher J (R-NY)","$55,675"
"Jenkins, Lynn (R-KS)","$54,682"
"Langevin, Jim (D-RI)","$54,150"
"Lujan, Ben Ray (D-NM)","$54,131"
"Doggett, Lloyd (D-TX)","$53,400"
"Granger, Kay (R-TX)","$53,100"
"Brady, Kevin (R-TX)","$53,000"
"Rehberg, Denny (R-MT)","$52,600"
"Nadler, Jerrold (D-NY)","$52,100"
"Boozman, John (R-AR)","$52,046"
"Aderholt, Robert B (R-AL)","$51,568"
"Garrett, Scott (R-NJ)","$51,564"
"Wilson, Joe (R-SC)","$51,350"
"Davis, Lincoln (D-TN)","$51,050"
"Coffman, Mike (R-CO)","$50,935"
"Lewis, John (D-GA)","$49,750"
"Walz, Tim (D-MN)","$49,720"
"Hensarling, Jeb (R-TX)","$49,300"
"Bright, Bobby (D-AL)","$48,500"
"Murtha, John P (D-PA)","$47,950"
"Brady, Robert A (D-PA)","$47,600"
"Turner, Michael R (R-OH)","$47,300"
"Marshall, Jim (D-GA)","$47,200"
"Tonko, Paul (D-NY)","$47,100"
"Obey, David R (D-WI)","$46,850"
"Kirkpatrick, Ann (D-AZ)","$46,442"
"Radanovich, George (R-CA)","$46,400"
"McKeon, Buck (R-CA)","$46,265"
"Austria, Steve (R-OH)","$46,224"
"DeLauro, Rosa L (D-CT)","$46,200"
"Boswell, Leonard (D-IA)","$45,850"
"Shuler, Heath (D-NC)","$45,150"
"Guthrie, Brett (R-KY)","$44,700"
"Price, David (D-NC)","$44,460"
"Cuellar, Henry (D-TX)","$44,400"
"Meeks, Gregory W (D-NY)","$44,345"
"Cassidy, Bill (R-LA)","$44,300"
"McHenry, Patrick (R-NC)","$43,900"
"Gallegly, Elton (R-CA)","$43,520"
"Johnson, Sam (R-TX)","$43,190"
"Cao, Joseph (R-LA)","$43,100"
"Fattah, Chaka (D-PA)","$43,000"
"Conaway, Mike (R-TX)","$42,700"
"Graves, Tom (R-GA)","$42,660"
"King, Steven A (R-IA)","$42,660"
"Watt, Melvin L (D-NC)","$42,000"
"Luetkemeyer, Blaine (R-MO)","$41,250"
"Mitchell, Harry (D-AZ)","$41,200"
"Latham, Tom (R-IA)","$41,000"
"Olson, Pete (R-TX)","$40,950"
"Costa, Jim (D-CA)","$40,500"
"Holden, Tim (D-PA)","$40,375"
"Driehaus, Steve (D-OH)","$40,314"
"Smith, Adrian (R-NE)","$40,300"
"Pingree, Chellie (D-ME)","$39,380"
"Kucinich, Dennis (D-OH)","$39,345"
"Richardson, Laura (D-CA)","$39,150"
"Miller, Jeff (R-FL)","$39,000"
"Deutch, Ted (D-FL)","$38,800"
"Baca, Joe (D-CA)","$38,750"
"Blumenauer, Earl (D-OR)","$38,650"
"Kilroy, Mary Jo (D-OH)","$38,642"
"Cardoza, Dennis (D-CA)","$38,550"
"Reyes, Silvestre (D-TX)","$38,450"
"Boustany, Charles Jr (R-LA)","$38,150"
"Rothman, Steven R (D-NJ)","$38,150"
"Jackson Lee, Sheila (D-TX)","$38,050"
"Bilirakis, Gus (R-FL)","$38,000"
"Shuster, Bill (R-PA)","$37,910"
"Capito, Shelley Moore (R-WV)","$37,750"
"Sires, Albio (D-NJ)","$37,600"
"Ellison, Keith (D-MN)","$37,460"
"Davis, Susan (D-CA)","$37,150"
"Quigley, Mike (D-IL)","$36,982"
"Hinchey, Maurice (D-NY)","$36,724"
"Courtney, Joe (D-CT)","$36,650"
"Carnahan, Russ (D-MO)","$36,500"
"Sanchez, Linda (D-CA)","$36,419"
"McCotter, Thaddeus G (R-MI)","$36,309"
"Broun, Paul (R-GA)","$36,280"
"Ackerman, Gary (D-NY)","$36,150"
"Nunes, Devin (R-CA)","$36,000"
"Ortiz, Solomon P (D-TX)","$35,900"
"Burton, Dan (R-IN)","$35,754"
"Hunter, Duncan D (R-CA)","$35,450"
"Baldwin, Tammy (D-WI)","$35,250"
"Reed, Tom (R-NY)","$35,200"
"Filner, Bob (D-CA)","$35,150"
"Bonner, Jo (R-AL)","$34,850"
"Foxx, Virginia (R-NC)","$34,810"
"Buyer, Steve (R-IN)","$34,800"
"Crenshaw, Ander (R-FL)","$34,350"
"Speier, Jackie (D-CA)","$34,350"
"McCarthy, Carolyn (D-NY)","$34,250"
"Djou, Charles (R-HI)","$34,100"
"Hastings, Doc (R-WA)","$34,050"
"Schakowsky, Jan (D-IL)","$33,900"
"LaTourette, Steve (R-OH)","$33,550"
"Forbes, Randy (R-VA)","$33,450"
"Johnson, Hank (D-GA)","$33,350"
"Simpson, Mike (R-ID)","$33,210"
"Diaz-Balart, Mario (R-FL)","$33,150"
"Shadegg, John (R-AZ)","$33,050"
"Christian-Christensen, Donna (D-VI)","$32,750"
"Royce, Ed (R-CA)","$32,550"
"Cleaver, Emanuel (D-MO)","$32,350"
"Rogers, Mike D (R-AL)","$32,233"
"Rahall, Nick (D-WV)","$31,950"
"Scott, Bobby (D-VA)","$31,850"
"Poe, Ted (R-TX)","$31,800"
"Slaughter, Louise M (D-NY)","$31,750"
"Pascrell, Bill Jr (D-NJ)","$31,515"
"Michaud, Mike (D-ME)","$31,399"
"Boren, Dan (D-OK)","$31,350"
"Cooper, Jim (D-TN)","$31,100"
"Kagen, Steve (D-WI)","$31,000"
"Lummis, Cynthia (R-WY)","$30,950"
"McGovern, James P (D-MA)","$30,800"
"Sutton, Betty Sue (D-OH)","$30,800"
"Bachus, Spencer (R-AL)","$30,750"
"Fortenberry, Jeff (R-NE)","$30,700"
"Westmoreland, Lynn A (R-GA)","$30,416"
"Kissell, Larry (D-NC)","$30,232"
"Chandler, Ben (D-KY)","$30,000"
"Pastor, Ed (D-AZ)","$29,900"
"Thompson, Glenn (R-PA)","$29,900"
"Sarbanes, John (D-MD)","$29,202"
"Mack, Connie (R-FL)","$28,900"
"Cole, Tom (R-OK)","$28,854"
"Wittman, Rob (R-VA)","$28,600"
"Young, Don (R-AK)","$28,450"
"Hastings, Alcee L (D-FL)","$28,200"
"Polis, Jared (D-CO)","$28,150"
"Peterson, Collin (D-MN)","$27,900"
"Tierney, John F (D-MA)","$27,650"
"Kanjorski, Paul E (D-PA)","$27,500"
"Ryan, Tim (D-OH)","$27,450"
"Oberstar, James L (D-MN)","$27,250"
"Culberson, John (R-TX)","$27,200"
"Miller, Brad (D-NC)","$27,100"
"Kingston, Jack (R-GA)","$26,500"
"Marchant, Kenny (R-TX)","$26,500"
"Mica, John L (R-FL)","$26,050"
"Fleming, John (R-LA)","$25,900"
"Manzullo, Don (R-IL)","$25,900"
"Yarmuth, John A (D-KY)","$25,750"
"Gohmert, Louis B Jr (R-TX)","$25,650"
"Scott, David (D-GA)","$25,400"
"Clay, William L Jr (D-MO)","$25,250"
"Alexander, Rodney (R-LA)","$25,213"
"Souder, Mark E (R-IN)","$25,150"
"Davis, Danny K (D-IL)","$25,000"
"Herger, Wally (R-CA)","$25,000"
"Tiahrt, Todd (R-KS)","$24,750"
"Hinojosa, Ruben (D-TX)","$24,550"
"Lucas, Frank D (R-OK)","$24,250"
"Young, C W Bill (R-FL)","$24,250"
"Wilson, Charlie (D-OH)","$24,000"
"Wexler, Robert (D-FL)","$23,850"
"Posey, Bill (R-FL)","$23,650"
"Lamborn, Douglas L (R-CO)","$23,300"
"Woolsey, Lynn (D-CA)","$23,225"
"Petri, Tom (R-WI)","$23,000"
"Andrews, Robert E (D-NJ)","$22,900"
"Hare, Phil (D-IL)","$22,200"
"Miller, George (D-CA)","$21,840"
"LoBiondo, Frank (R-NJ)","$21,800"
"Jackson, Jesse Jr (D-IL)","$21,551"
"Inglis, Bob (R-SC)","$21,400"
"Thornberry, Mac (R-TX)","$21,350"
"Grijalva, Raul M (D-AZ)","$21,230"
"Brown, Corrine (D-FL)","$21,100"
"Johnson, Eddie Bernice (D-TX)","$21,100"
"Cummings, Elijah E (D-MD)","$21,000"
"Loebsack, David (D-IA)","$20,700"
"Smith, Chris (R-NJ)","$20,250"
"Thompson, Mike (D-CA)","$19,877"
"Carson, Andre (D-IN)","$19,650"
"Rohrabacher, Dana (R-CA)","$19,450"
"Bishop, Rob (R-UT)","$19,350"
"Berry, Marion (D-AR)","$19,300"
"Miller, Gary (R-CA)","$19,250"
"Flake, Jeff (R-AZ)","$18,300"
"Fudge, Marcia L (D-OH)","$18,300"
"Schmidt, Jean (R-OH)","$18,050"
"Lipinski, Daniel (D-IL)","$17,000"
"Akin, Todd (R-MO)","$16,800"
"Donnelly, Joe (D-IN)","$16,800"
"Gutierrez, Luis V (D-IL)","$16,750"
"Miller, Candice S (R-MI)","$15,650"
"Brown-Waite, Ginny (R-FL)","$15,500"
"Stutzman, Marlin (R-IN)","$15,500"
"Costello, Jerry F (D-IL)","$15,400"
"McDermott, Jim (D-WA)","$14,700"
"Olver, John W (D-MA)","$14,450"
"Higgins, Brian M (D-NY)","$13,600"
"Green, Al (D-TX)","$13,500"
"Tanner, John (D-TN)","$13,500"
"Visclosky, Pete (D-IN)","$13,500"
"Waters, Maxine (D-CA)","$13,500"
"McCollum, Betty (D-MN)","$13,400"
"Diaz-Balart, Lincoln (R-FL)","$13,250"
"Hirono, Mazie K (D-HI)","$13,150"
"Payne, Donald M (D-NJ)","$12,750"
"Moore, Dennis (D-KS)","$12,500"
"DeFazio, Peter (D-OR)","$12,486"
"Edwards, Donna (D-MD)","$11,662"
"Neugebauer, Randy (R-TX)","$11,500"
"Duncan, John J Jr (R-TN)","$9,750"
"Kilpatrick, Carolyn Cheeks (D-MI)","$9,400"
"Farr, Sam (D-CA)","$9,150"
"Serrano, Jose E (D-NY)","$9,150"
"Kennedy, Patrick J (D-RI)","$9,050"
"Paul, Ron (R-TX)","$8,756"
"Taylor, Gene (D-MS)","$8,750"
"Jones, Walter B Jr (R-NC)","$8,350"
"Roybal-Allard, Lucille (D-CA)","$8,100"
"Kildee, Dale E (D-MI)","$8,000"
"Lynch, Stephen F (D-MA)","$7,450"
"Johnson, Timothy (R-IL)","$7,200"
"Deal, Nathan (R-GA)","$7,000"
"Platts, Todd (R-PA)","$6,200"
"Brown, Henry (R-SC)","$6,000"
"Linder, John (R-GA)","$6,000"
"Napolitano, Grace (D-CA)","$6,000"
"Baird, Brian (D-WA)","$5,400"
"Barrett, Gresham (R-SC)","$5,000"
"Bartlett, Roscoe G (R-MD)","$4,995"
"Putnam, Adam H (R-FL)","$4,300"
"Ehlers, Vernon J (R-MI)","$3,500"
"Kaptur, Marcy (D-OH)","$3,250"
"Watson, Diane E (D-CA)","$3,100"
"Pierluisi, Pedro (3-PR)","$3,000"
"Moore, Gwen (D-WI)","$2,750"
"Roe, Phil (R-TN)","$2,200"
"Davis, Artur (D-AL)","$2,000"
"McHugh, John M (R-NY)","$2,000"
"Stark, Pete (D-CA)","$2,000"
"Tauscher, Ellen (D-CA)","$2,000"
"Bordallo, Madeleine Z (D-GU)",$700
"Solis, Hilda L (D-CA)","-$2,000"
"Delahunt, Bill (D-MA)","-$5,000"
"Abercrombie, Neil (D-HI)","-$22,515"
"Boxer, Barbara (D-CA)","$1,347,884"
"Reid, Harry (D-NV)","$1,166,048"
"Schumer, Charles E (D-NY)","$1,089,779"
"Bennet, Michael (D-CO)","$912,219"
"Gillibrand, Kirsten (D-NY)","$876,004"
"Murray, Patty (D-WA)","$631,021"
"Leahy, Patrick (D-VT)","$577,276"
"Lincoln, Blanche (D-AR)","$408,848"
"Wyden, Ron (D-OR)","$388,921"
"Feingold, Russ (D-WI)","$367,840"
"Brown, Scott (R-MA)","$324,650"
"McCain, John (R-AZ)","$313,965"
"Grassley, Chuck (R-IA)","$311,126"
"Isakson, Johnny (R-GA)","$286,611"
"Thune, John (R-SD)","$275,315"
"Dorgan, Byron L (D-ND)","$268,111"
"Burr, Richard (R-NC)","$250,328"
"Inouye, Daniel K (D-HI)","$234,900"
"Specter, Arlen (D-PA)","$215,834"
"Franken, Al (D-MN)","$198,821"
"Vitter, David (R-LA)","$178,402"
"Shelby, Richard C (R-AL)","$177,850"
"DeMint, Jim (R-SC)","$165,950"
"Coons, Chris (D-DE)","$159,200"
"Mikulski, Barbara A (D-MD)","$148,599"
"Bennett, Robert F (R-UT)","$136,246"
"Menendez, Robert (D-NJ)","$135,650"
"Murkowski, Lisa (I-AK)","$134,950"
"Warner, Mark (D-VA)","$133,900"
"Manchin, Joe (D-WV)","$125,550"
"Crapo, Mike (R-ID)","$122,970"
"Klobuchar, Amy (D-MN)","$121,523"
"Casey, Bob (D-PA)","$119,850"
"Feinstein, Dianne (D-CA)","$116,650"
"Kerry, John (D-MA)","$110,325"
"Coburn, Tom (R-OK)","$105,980"
"McCaskill, Claire (D-MO)","$95,825"
"Stabenow, Debbie (D-MI)","$85,700"
"McConnell, Mitch (R-KY)","$85,550"
"Wicker, Roger (R-MS)","$80,850"
"Snowe, Olympia (R-ME)","$79,500"
"Hatch, Orrin G (R-UT)","$77,900"
"Rockefeller, Jay (D-WV)","$71,000"
"Nelson, Bill (D-FL)","$70,135"
"Whitehouse, Sheldon (D-RI)","$62,826"
"Cornyn, John (R-TX)","$56,950"
"Dodd, Chris (D-CT)","$56,550"
"Bayh, Evan (D-IN)","$55,019"
"Baucus, Max (D-MT)","$51,300"
"Merkley, Jeff (D-OR)","$49,900"
"Corker, Bob (R-TN)","$46,936"
"Nelson, Ben (D-NE)","$46,900"
"Cantwell, Maria (D-WA)","$43,862"
"Brown, Sherrod (D-OH)","$43,750"
"Webb, Jim (D-VA)","$43,750"
"Harkin, Tom (D-IA)","$40,500"
"Tester, Jon (D-MT)","$38,400"
"Kyl, Jon (R-AZ)","$37,000"
"Johanns, Mike (R-NE)","$33,500"
"Lieberman, Joe (I-CT)","$32,450"
"Durbin, Dick (D-IL)","$32,350"
"Landrieu, Mary L (D-LA)","$31,800"
"Udall, Mark (D-CO)","$30,975"
"Hagan, Kay R (D-NC)","$30,250"
"Udall, Tom (D-NM)","$30,000"
"Ensign, John (R-NV)","$29,100"
"Graham, Lindsey (R-SC)","$27,665"
"Carper, Tom (D-DE)","$25,900"
"Cardin, Ben (D-MD)","$25,620"
"Shaheen, Jeanne (D-NH)","$24,750"
"Pryor, Mark (D-AR)","$23,250"
"Sanders, Bernie (I-VT)","$22,191"
"Roberts, Pat (R-KS)","$22,050"
"Begich, Mark (D-AK)","$21,750"
"Collins, Susan M (R-ME)","$19,500"
"Bunning, Jim (R-KY)","$15,650"
"Barrasso, John A (R-WY)","$14,000"
"Risch, James E (R-ID)","$10,250"
"Inhofe, James M (R-OK)","$10,150"
"Bingaman, Jeff (D-NM)","$9,650"
"Hutchison, Kay Bailey (R-TX)","$9,300"
"Alexander, Lamar (R-TN)","$8,500"
"Sessions, Jeff (R-AL)","$8,000"
"Johnson, Tim (D-SD)","$7,400"
"Lautenberg, Frank (D-NJ)","$6,100"
"Brownback, Sam (R-KS)","$5,500"
"Conrad, Kent (D-ND)","$5,500"
"Lugar, Richard G (R-IN)","$5,300"
"Cochran, Thad (R-MS)","$5,000"
"Martinez, Mel (R-FL)","$5,000"
"Enzi, Mike (R-WY)","$2,000"
"Reed, Jack (D-RI)","$1,500"
"Akaka, Daniel K (D-HI)","$1,000"
"Chambliss, Saxby (R-GA)","$1,000"
"Byrd, Robert C (D-WV)","-$1,500"
"Biden, Joe (D-DE)","-$1,900"
"Levin, Carl (D-MI)","-$3,300"
"Bond, Christopher ""Kit"" (R-MO)","-$4,800"
"Kennedy, Edward M (D-MA)","-$5,100"
"Voinovich, George V (R-OH)","-$14,100"
"Salazar, Ken (D-CO)","-$30,018"
"Clinton, Hillary (D-NY)","-$175,555"
