Candidate,Amount
"Flake, Jeff (R-AZ)","$87,910"
"Cardin, Ben (D-MD)","$86,959"
"McCaskill, Claire (D-MO)","$86,235"
"Tillis, Thom (R-NC)","$80,700"
"Franken, Al (D-MN)","$78,004"
"Corker, Bob (R-TN)","$76,898"
"Gillibrand, Kirsten (D-NY)","$75,661"
"Menendez, Robert (D-NJ)","$75,056"
"Nelson, Bill (D-FL)","$59,609"
"Roberts, Pat (R-KS)","$59,000"
"Cochran, Thad (R-MS)","$57,209"
"Durbin, Dick (D-IL)","$53,930"
"Sasse, Ben (R-NE)","$53,300"
"Shaheen, Jeanne (D-NH)","$51,383"
"Perdue, David (R-GA)","$49,240"
"Shelby, Richard C (R-AL)","$48,400"
"Hirono, Mazie K (D-HI)","$48,159"
"Fischer, Deb (R-NE)","$44,100"
"Manchin, Joe (D-WV)","$42,859"
"Udall, Tom (D-NM)","$41,563"
"Feinstein, Dianne (D-CA)","$34,009"
"Ernst, Joni (R-IA)","$33,775"
"Coons, Chris (D-DE)","$33,133"
"Markey, Ed (D-MA)","$27,101"
"Collins, Susan M (R-ME)","$25,000"
"Rounds, Mike (R-SD)","$24,400"
"Gardner, Cory (R-CO)","$23,900"
"King, Angus (I-ME)","$22,975"
"Inhofe, James M (R-OK)","$21,500"
"Enzi, Mike (R-WY)","$21,000"
"Reed, Jack (D-RI)","$18,884"
"Cantwell, Maria (D-WA)","$17,895"
"Merkley, Jeff (D-OR)","$17,436"
"Daines, Steven (R-MT)","$16,000"
"Capito, Shelley Moore (R-WV)","$13,500"
"Sessions, Jeff (R-AL)","$5,000"
"Wicker, Roger (R-MS)","$5,000"
"Risch, James E (R-ID)","$4,950"
"Sullivan, Dan (R-AK)","$1,500"
"Coats, Dan (R-IN)",-$150
"Boxer, Barbara (D-CA)","-$1,000"
"Mikulski, Barbara A (D-MD)","-$26,585"
"Reid, Harry (D-NV)","-$176,200"
"Ryan, Paul (R-WI)","$1,537,972"
"Young, Todd (R-IN)","$1,222,305"
"McCarthy, Kevin (R-CA)","$994,535"
"Brady, Kevin (R-TX)","$980,501"
"Tiberi, Pat (R-OH)","$848,739"
"Heck, Joe (R-NV)","$824,431"
"Boustany, Charles Jr (R-LA)","$793,294"
"Van Hollen, Chris (D-MD)","$769,393"
"Pallone, Frank Jr (D-NJ)","$754,575"
"Murphy, Patrick (D-FL)","$736,481"
"Paulsen, Erik (R-MN)","$685,460"
"Price, Tom (R-GA)","$682,920"
"Shimkus, John (R-IL)","$629,050"
"Upton, Fred (R-MI)","$611,150"
"Burgess, Michael (R-TX)","$597,031"
"Bera, Ami (D-CA)","$592,898"
"Guthrie, Brett (R-KY)","$587,909"
"Ruiz, Raul (D-CA)","$574,444"
"Hoyer, Steny H (D-MD)","$525,620"
"Blackburn, Marsha (R-TN)","$523,290"
"Walden, Greg (R-OR)","$514,939"
"Scalise, Steve (R-LA)","$491,025"
"Kind, Ron (D-WI)","$479,600"
"Duckworth, Tammy (D-IL)","$465,079"
"Rodgers, Cathy McMorris (R-WA)","$461,005"
"Green, Gene (D-TX)","$439,827"
"Dold, Bob (R-IL)","$435,074"
"Ellmers, Renee (R-NC)","$416,924"
"Kennedy, Joe III (D-MA)","$398,900"
"Bilirakis, Gus (R-FL)","$384,252"
"Schrader, Kurt (D-OR)","$368,758"
"Peters, Scott (D-CA)","$361,785"
"Nunes, Devin (R-CA)","$354,850"
"Thompson, Mike (D-CA)","$354,711"
"Meehan, Patrick (R-PA)","$352,585"
"Buchanan, Vernon (R-FL)","$350,115"
"Roskam, Peter (R-IL)","$349,943"
"Sinema, Kyrsten (D-AZ)","$349,184"
"Bucshon, Larry (R-IN)","$344,256"
"Fleming, John (R-LA)","$343,110"
"Black, Diane (R-TN)","$342,799"
"Pelosi, Nancy (D-CA)","$341,181"
"Costello, Ryan (R-PA)","$336,400"
"Boehner, John (R-OH)","$329,575"
"Becerra, Xavier (D-CA)","$329,254"
"Crowley, Joseph (D-NY)","$319,625"
"Jenkins, Lynn (R-KS)","$317,121"
"Murphy, Tim (R-PA)","$316,096"
"Dent, Charlie (R-PA)","$314,850"
"DeGette, Diana (D-CO)","$312,224"
"Holding, George (R-NC)","$309,451"
"Harris, Andy (R-MD)","$307,252"
"Brooks, Susan (R-IN)","$304,131"
"Reed, Tom (R-NY)","$303,800"
"Lance, Leonard (R-NJ)","$302,575"
"Sessions, Pete (R-TX)","$298,450"
"Stivers, Steve (R-OH)","$297,550"
"Lujan, Ben Ray (D-NM)","$296,759"
"Eshoo, Anna (D-CA)","$292,121"
"Cardenas, Tony (D-CA)","$284,484"
"Pascrell, Bill Jr (D-NJ)","$280,075"
"Collins, Chris (R-NY)","$276,278"
"Carter, Buddy (R-GA)","$272,243"
"Sanchez, Linda (D-CA)","$270,039"
"Matsui, Doris O (D-CA)","$270,000"
"Clyburn, James E (D-SC)","$263,187"
"Kirkpatrick, Ann (D-AZ)","$261,479"
"Neal, Richard E (D-MA)","$251,150"
"Butterfield, G K (D-NC)","$247,910"
"Ellison, Keith (D-MN)","$246,312"
"Johnson, Bill (R-OH)","$236,250"
"Renacci, Jim (R-OH)","$235,250"
"Long, Billy (R-MO)","$234,825"
"Pitts, Joe (R-PA)","$234,000"
"Yoder, Kevin (R-KS)","$233,450"
"Grisham, Michelle Lujan (D-NM)","$228,595"
"Swalwell, Eric (D-CA)","$228,357"
"Zeldin, Lee (R-NY)","$226,033"
"Blumenauer, Earl (D-OR)","$223,242"
"LaHood, Darin (R-IL)","$221,826"
"McHenry, Patrick (R-NC)","$220,725"
"Loebsack, David (D-IA)","$220,096"
"Levin, Sander (D-MI)","$219,550"
"Smith, Jason (R-MO)","$219,500"
"Kelly, Mike (R-PA)","$218,926"
"Engel, Eliot L (D-NY)","$218,525"
"Sanchez, Loretta (D-CA)","$216,982"
"Jenkins, Evan (R-WV)","$216,750"
"Noem, Kristi (R-SD)","$215,086"
"Bustos, Cheri (D-IL)","$214,326"
"Babin, Brian (R-TX)","$212,640"
"Brownley, Julia (D-CA)","$209,669"
"Walters, Mimi (R-CA)","$206,750"
"Flores, Bill (R-TX)","$202,200"
"Royce, Ed (R-CA)","$201,482"
"Hudson, Richard (R-NC)","$198,250"
"Maloney, Sean Patrick (D-NY)","$195,497"
"Gosar, Paul (R-AZ)","$192,763"
"Frelinghuysen, Rodney (R-NJ)","$192,333"
"McSally, Martha (R-AZ)","$189,255"
"Aguilar, Pete (D-CA)","$188,930"
"Kuster, Ann (D-NH)","$188,233"
"Joyce, David P (R-OH)","$188,019"
"Wagner, Ann L (R-MO)","$187,200"
"Kilmer, Derek (D-WA)","$186,300"
"Tonko, Paul (D-NY)","$183,572"
"Kinzinger, Adam (R-IL)","$182,919"
"Lieu, Ted (D-CA)","$182,350"
"Walorski, Jackie (R-IN)","$177,150"
"Clark, Katherine (D-MA)","$172,379"
"DeSantis, Ron (R-FL)","$172,237"
"Ashford, Brad (D-NE)","$171,119"
"Wenstrup, Brad (R-OH)","$169,625"
"Barr, Andy (R-KY)","$169,000"
"Larson, John B (D-CT)","$168,975"
"Comstock, Barbara (R-VA)","$166,776"
"Moulton, Seth (D-MA)","$165,141"
"Schultz, Debbie Wasserman (D-FL)","$164,326"
"Davis, Rodney (R-IL)","$163,675"
"Fleischmann, Chuck (R-TN)","$161,650"
"Curbelo, Carlos (R-FL)","$159,575"
"DeLauro, Rosa L (D-CT)","$157,993"
"Olson, Pete (R-TX)","$157,075"
"Coffman, Mike (R-CO)","$155,495"
"Cole, Tom (R-OK)","$154,922"
"Marino, Tom (R-PA)","$153,261"
"Pompeo, Mike (R-KS)","$150,670"
"Kelly, Robin (D-IL)","$149,140"
"Carson, Andre (D-IN)","$148,478"
"Katko, John (R-NY)","$147,134"
"McKinley, David (R-WV)","$145,850"
"Stutzman, Marlin (R-IN)","$144,034"
"Griffith, Morgan (R-VA)","$143,850"
"Hurd, Will (R-TX)","$143,608"
"Hill, French (R-AR)","$141,100"
"Speier, Jackie (D-CA)","$140,900"
"Courtney, Joe (D-CT)","$140,125"
"Welch, Peter (D-VT)","$139,908"
"Mullin, Markwayne (R-OK)","$135,310"
"Chaffetz, Jason (R-UT)","$134,200"
"Gabbard, Tulsi (D-HI)","$131,890"
"Smith, Adrian (R-NE)","$130,600"
"Stefanik, Elise (R-NY)","$130,342"
"Honda, Mike (D-CA)","$130,027"
"Lewis, John (D-GA)","$129,390"
"Norcross, Don (D-NJ)","$129,350"
"Young, David (R-IA)","$124,820"
"Harper, Gregg (R-MS)","$124,700"
"Castor, Kathy (D-FL)","$124,475"
"Rokita, Todd (R-IN)","$124,100"
"Messer, Luke (R-IN)","$124,000"
"Mooney, Alex (R-WV)","$123,283"
"Graham, Gwen (D-FL)","$123,164"
"Reichert, Dave (R-WA)","$123,000"
"Esty, Elizabeth (D-CT)","$122,803"
"Frankel, Lois J (D-FL)","$120,973"
"Scott, David (D-GA)","$119,900"
"Latta, Robert E (R-OH)","$118,400"
"Valadao, David (R-CA)","$118,150"
"Foster, Bill (D-IL)","$118,010"
"Foxx, Virginia (R-NC)","$116,118"
"Vela, Filemon (D-TX)","$115,150"
"DelBene, Suzan (D-WA)","$114,740"
"Lee, Barbara (D-CA)","$114,738"
"MacArthur, Thomas (R-NJ)","$114,550"
"Barton, Joe (R-TX)","$112,530"
"Denham, Jeff (R-CA)","$111,900"
"Lowey, Nita M (D-NY)","$110,838"
"Schakowsky, Jan (D-IL)","$109,411"
"Beyer, Don (D-VA)","$108,652"
"Coleman, Bonnie (D-NJ)","$107,721"
"Walz, Tim (D-MN)","$107,525"
"Jolly, David (R-FL)","$107,000"
"Israel, Steve (D-NY)","$106,700"
"Castro, Joaquin (D-TX)","$106,697"
"Ruppersberger, Dutch (D-MD)","$106,270"
"Rice, Kathleen (D-NY)","$106,080"
"Boyle, Brendan (D-PA)","$105,525"
"Walberg, Tim (R-MI)","$104,992"
"Collins, Doug (R-GA)","$104,908"
"Langevin, Jim (D-RI)","$103,987"
"Fortenberry, Jeff (R-NE)","$103,650"
"Veasey, Marc (D-TX)","$102,000"
"Rogers, Hal (R-KY)","$101,750"
"Sewell, Terri A (D-AL)","$101,550"
"Thompson, Glenn (R-PA)","$101,305"
"Costa, Jim (D-CA)","$100,725"
"Bishop, Mike (R-MI)","$100,475"
"Issa, Darrell (R-CA)","$99,920"
"Sherman, Brad (D-CA)","$99,375"
"Love, Mia (R-UT)","$99,366"
"Goodlatte, Bob (R-VA)","$99,350"
"Rice, Tom (R-SC)","$97,750"
"Tsongas, Niki (D-MA)","$96,249"
"Cuellar, Henry (D-TX)","$95,497"
"Perlmutter, Ed (D-CO)","$95,350"
"Kildee, Dan (D-MI)","$94,897"
"Bost, Mike (R-IL)","$94,645"
"Cramer, Kevin (R-ND)","$94,600"
"Pocan, Mark (D-WI)","$93,200"
"Shuster, Bill (R-PA)","$93,110"
"Chu, Judy (D-CA)","$92,050"
"Zinke, Ryan K (R-MT)","$91,231"
"Gallego, Ruben (D-AZ)","$90,180"
"Benishek, Dan (R-MI)","$89,950"
"Duffy, Sean P (R-WI)","$89,750"
"Stewart, Chris (R-UT)","$89,450"
"Johnson, Sam (R-TX)","$89,250"
"Clarke, Yvette D (D-NY)","$88,750"
"Meng, Grace (D-NY)","$88,551"
"McNerney, Jerry (D-CA)","$87,475"
"Connolly, Gerry (D-VA)","$87,467"
"Heck, Dennis (D-WA)","$87,400"
"Himes, Jim (D-CT)","$86,877"
"Aderholt, Robert B (R-AL)","$86,836"
"Davis, Danny K (D-IL)","$86,526"
"Beatty, Joyce (D-OH)","$86,410"
"Bonamici, Suzanne (D-OR)","$86,061"
"Richmond, Cedric (D-LA)","$84,850"
"Allen, Richard W (R-GA)","$83,200"
"Hinojosa, Ruben (D-TX)","$83,200"
"Rouzer, David (R-NC)","$83,100"
"Takano, Mark (D-CA)","$83,064"
"Poliquin, Bruce (R-ME)","$83,013"
"Bridenstine, James (R-OK)","$82,777"
"Posey, Bill (R-FL)","$82,750"
"Doggett, Lloyd (D-TX)","$82,300"
"Roe, Phil (R-TN)","$81,295"
"Nolan, Rick (D-MN)","$81,195"
"Rothfus, Keith J (R-PA)","$81,128"
"Scott, Austin (R-GA)","$80,500"
"McGovern, James P (D-MA)","$79,559"
"Garrett, Scott (R-NJ)","$79,510"
"Graves, Garret (R-LA)","$79,250"
"Delaney, John K (D-MD)","$78,950"
"Keating, Bill (D-MA)","$78,560"
"Torres, Norma (D-CA)","$78,050"
"Donovan, Dan (R-NY)","$77,575"
"Schiff, Adam (D-CA)","$76,706"
"Yarmuth, John A (D-KY)","$75,750"
"Blum, Rod (R-IA)","$75,570"
"Cummings, Elijah E (D-MD)","$75,525"
"Jackson Lee, Sheila (D-TX)","$75,500"
"Deutch, Ted (D-FL)","$75,345"
"Grayson, Alan (D-FL)","$75,172"
"Smith, Lamar (R-TX)","$74,850"
"Simpson, Mike (R-ID)","$74,425"
"Roybal-Allard, Lucille (D-CA)","$74,100"
"Slaughter, Louise M (D-NY)","$73,835"
"Price, David (D-NC)","$73,800"
"Huffman, Jared (D-CA)","$73,640"
"Wilson, Joe (R-SC)","$72,850"
"Bishop, Sanford (D-GA)","$71,150"
"Whitfield, Ed (R-KY)","$71,100"
"Abraham, Ralph (R-LA)","$71,050"
"Graves, Sam (R-MO)","$70,400"
"Thornberry, Mac (R-TX)","$70,200"
"Vargas, Juan (D-CA)","$70,050"
"Rogers, Mike D (R-AL)","$69,600"
"Desjarlais, Scott (R-TN)","$69,400"
"Miller, Jeff (R-FL)","$69,350"
"Roby, Martha (R-AL)","$69,100"
"Byrne, Bradley (R-AL)","$68,708"
"Palmer, Gary (R-AL)","$67,250"
"Walker, Mark (R-NC)","$67,110"
"Dingell, Debbie (D-MI)","$66,001"
"Marchant, Kenny (R-TX)","$65,950"
"Maloney, Carolyn B (D-NY)","$65,596"
"Takai, Mark (D-HI)","$65,550"
"Moolenaar, John (R-MI)","$65,445"
"Pittenger, Robert (R-NC)","$65,050"
"Clay, William L Jr (D-MO)","$62,750"
"Lowenthal, Alan (D-CA)","$62,400"
"Mica, John L (R-FL)","$62,358"
"Cicilline, David (D-RI)","$62,343"
"Capuano, Michael E (D-MA)","$62,050"
"Knight, Steve (R-CA)","$61,942"
"Williams, Roger (R-TX)","$61,875"
"Farenthold, Blake (R-TX)","$61,650"
"Ros-Lehtinen, Ileana (R-FL)","$61,350"
"Edwards, Donna (D-MD)","$61,285"
"Loudermilk, Barry (R-GA)","$59,950"
"LoBiondo, Frank (R-NJ)","$59,802"
"McDermott, Jim (D-WA)","$59,450"
"Emmer, Tom (R-MN)","$59,125"
"Cleaver, Emanuel (D-MO)","$58,650"
"Mulvaney, Mick (R-SC)","$58,530"
"McCollum, Betty (D-MN)","$58,486"
"Adams, Alma (D-NC)","$57,675"
"Hartzler, Vicky (R-MO)","$57,460"
"Davis, Susan (D-CA)","$57,000"
"Ross, Dennis (R-FL)","$56,450"
"Brat, Dave (R-VA)","$55,993"
"Luetkemeyer, Blaine (R-MO)","$55,625"
"Rush, Bobby L (D-IL)","$55,000"
"Barletta, Lou (R-PA)","$54,856"
"Lynch, Stephen F (D-MA)","$54,590"
"Gowdy, Trey (R-SC)","$54,341"
"Duncan, Jeff (R-SC)","$53,202"
"Beutler, Jaime Herrera (R-WA)","$53,161"
"Trott, Dave (R-MI)","$52,550"
"Womack, Steve (R-AR)","$52,550"
"Hardy, Cresent (R-NV)","$51,650"
"Amodei, Mark (R-NV)","$50,850"
"Perry, Scott (R-PA)","$50,770"
"Rohrabacher, Dana (R-CA)","$49,597"
"Meadows, Mark R (R-NC)","$49,111"
"Westerman, Bruce (R-AR)","$48,950"
"Schweikert, David (R-AZ)","$48,600"
"Hensarling, Jeb (R-TX)","$48,200"
"Granger, Kay (R-TX)","$48,120"
"Conaway, Mike (R-TX)","$47,875"
"Visclosky, Pete (D-IN)","$47,345"
"Kelly, Trent (R-MS)","$47,300"
"Woodall, Rob (R-GA)","$47,300"
"Tipton, Scott (R-CO)","$46,500"
"Crawford, Rick (R-AR)","$45,000"
"Lawrence, Brenda (D-MI)","$44,725"
"Quigley, Mike (D-IL)","$44,500"
"Wittman, Rob (R-VA)","$44,375"
"Larsen, Rick (D-WA)","$44,155"
"Doyle, Mike (D-PA)","$44,035"
"Yoho, Ted (R-FL)","$43,525"
"Johnson, Eddie Bernice (D-TX)","$43,450"
"Pearce, Steve (R-NM)","$43,350"
"Calvert, Ken (R-CA)","$42,300"
"Turner, Michael R (R-OH)","$42,300"
"Johnson, Hank (D-GA)","$42,050"
"Graves, Tom (R-GA)","$41,850"
"Jones, Walter B Jr (R-NC)","$41,575"
"Smith, Adam (D-WA)","$41,525"
"Cooper, Jim (D-TN)","$41,230"
"Newhouse, Dan (R-WA)","$40,850"
"Ribble, Reid (R-WI)","$40,750"
"Titus, Dina (D-NV)","$40,700"
"Green, Al (D-TX)","$40,450"
"Lofgren, Zoe (D-CA)","$40,450"
"Nadler, Jerrold (D-NY)","$40,325"
"Hultgren, Randy (R-IL)","$39,450"
"O'Rourke, Beto (D-TX)","$38,780"
"Brooks, Mo (R-AL)","$38,350"
"Sarbanes, John (D-MD)","$38,191"
"Payne, Donald M Jr (D-NJ)","$37,850"
"Jordan, Jim (R-OH)","$37,789"
"Chabot, Steve (R-OH)","$37,750"
"Forbes, Randy (R-VA)","$37,400"
"Conyers, John Jr (D-MI)","$37,271"
"Thompson, Bennie G (D-MS)","$36,500"
"Gohmert, Louis B Jr (R-TX)","$35,725"
"Fudge, Marcia L (D-OH)","$35,300"
"McCaul, Michael (R-TX)","$34,875"
"Cohen, Steve (D-TN)","$34,750"
"Diaz-Balart, Mario (R-FL)","$34,000"
"Bass, Karen (D-CA)","$33,923"
"Culberson, John (R-TX)","$33,785"
"Ryan, Tim (D-OH)","$33,700"
"Cartwright, Matt (D-PA)","$33,665"
"Garamendi, John (D-CA)","$32,960"
"Carter, John (R-TX)","$32,824"
"Cook, Paul (R-CA)","$32,100"
"Lipinski, Daniel (D-IL)","$31,630"
"Sires, Albio (D-NJ)","$31,550"
"Amash, Justin (R-MI)","$30,536"
"Poe, Ted (R-TX)","$30,150"
"Peterson, Collin (D-MN)","$30,100"
"Higgins, Brian M (D-NY)","$30,069"
"Kaptur, Marcy (D-OH)","$30,025"
"Meeks, Gregory W (D-NY)","$29,800"
"Napolitano, Grace (D-CA)","$29,700"
"Grothman, Glenn S (R-WI)","$29,650"
"Hanabusa, Colleen (D-HI)","$29,400"
"King, Pete (R-NY)","$29,350"
"Hunter, Duncan D (R-CA)","$29,300"
"Plaskett, Stacey (D-VI)","$28,500"
"Moore, Gwen (D-WI)","$28,400"
"Rigell, Scott (R-VA)","$27,950"
"Salmon, Matt (R-AZ)","$27,900"
"Lamborn, Douglas L (R-CO)","$27,550"
"Huelskamp, Tim (R-KS)","$26,625"
"Smith, Chris (R-NJ)","$25,860"
"Carney, John (D-DE)","$25,750"
"Bishop, Rob (R-UT)","$25,600"
"Velazquez, Nydia M (D-NY)","$25,550"
"King, Steven A (R-IA)","$24,638"
"Sanford, Mark (R-SC)","$24,090"
"Scott, Bobby (D-VA)","$24,050"
"Grijalva, Raul M (D-AZ)","$23,985"
"Huizenga, Bill (R-MI)","$23,645"
"Westmoreland, Lynn A (R-GA)","$22,652"
"Guinta, Frank (R-NH)","$22,650"
"Massie, Thomas (R-KY)","$22,550"
"Ratcliffe, John Lee (R-TX)","$22,450"
"Farr, Sam (D-CA)","$22,200"
"Lucas, Frank D (R-OK)","$22,100"
"Brady, Robert A (D-PA)","$21,950"
"Jeffries, Hakeem (D-NY)","$21,950"
"McClintock, Tom (R-CA)","$21,894"
"Hanna, Richard (R-NY)","$21,500"
"Webster, Daniel (R-FL)","$21,400"
"Hastings, Alcee L (D-FL)","$21,300"
"Weber, Randy (R-TX)","$21,050"
"Kline, John (R-MN)","$20,850"
"Young, Don (R-AK)","$20,750"
"Rangel, Charles B (D-NY)","$20,575"
"Rooney, Tom (R-FL)","$20,000"
"Gibbs, Bob (R-OH)","$19,400"
"Crenshaw, Ander (R-FL)","$19,300"
"Duncan, John J Jr (R-TN)","$18,400"
"Buck, Ken (R-CO)","$18,192"
"Gutierrez, Luis V (D-IL)","$17,750"
"Wilson, Frederica (D-FL)","$17,700"
"Davidson, Warren (R-OH)","$17,603"
"DeFazio, Peter (D-OR)","$17,470"
"Hurt, Robert (R-VA)","$17,000"
"Polis, Jared (D-CO)","$16,583"
"Russell, Steven (R-OK)","$16,400"
"Fincher, Steve (R-TN)","$15,500"
"Serrano, Jose E (D-NY)","$15,050"
"Palazzo, Steven (R-MS)","$14,500"
"Franks, Trent (R-AZ)","$14,300"
"Brown, Corrine (D-FL)","$13,750"
"Hice, Jody (R-GA)","$12,600"
"Desaulnier, Mark (D-CA)","$12,259"
"Pingree, Chellie (D-ME)","$11,980"
"Schock, Aaron (R-IL)","$11,300"
"Capps, Lois (D-CA)","$11,000"
"LaMalfa, Doug (R-CA)","$9,400"
"Clawson, Curt (R-FL)","$8,500"
"Sensenbrenner, Jim (R-WI)","$8,100"
"Waters, Maxine (D-CA)","$7,575"
"Norton, Eleanor Holmes (D-DC)","$7,250"
"Labrador, Raul (R-ID)","$6,300"
"Pierluisi, Pedro (D-PR)","$4,000"
"Nugent, Richard (R-FL)","$3,000"
"Bordallo, Madeleine Z (D-GU)","$2,750"
"Fattah, Chaka (D-PA)","$2,500"
"Gibson, Chris (R-NY)","$2,500"
"Neugebauer, Randy (R-TX)","$1,550"
"Fitzpatrick, Michael G (R-PA)","$1,000"
"Sablan, Gregorio (I-MP)",$400
"Lummis, Cynthia (R-WY)",-$500
"Nunnelee, Alan (R-MS)","-$1,500"
