Candidate,Amount
"Sullivan, Dan (R-AK)","$40,650"
"Alexander, Lamar (R-TN)","$39,350"
"Wicker, Roger (R-MS)","$39,350"
"Feinstein, Dianne (D-CA)","$39,101"
"Udall, Tom (D-NM)","$37,827"
"King, Angus (I-ME)","$29,425"
"Risch, James E (R-ID)","$26,650"
"Vitter, David (R-LA)","$24,600"
"Collins, Susan M (R-ME)","$21,725"
"Capito, Shelley Moore (R-WV)","$21,500"
"Sessions, Jeff (R-AL)","$21,250"
"Inhofe, James M (R-OK)","$20,000"
"Enzi, Mike (R-WY)","$17,000"
"Boxer, Barbara (D-CA)","-$2,400"
"Mikulski, Barbara A (D-MD)","-$2,800"
"Coats, Dan (R-IN)","-$43,600"
"Reid, Harry (D-NV)","-$96,519"
"Ryan, Paul (R-WI)","$4,947,215"
"Young, Todd (R-IN)","$3,120,224"
"Murphy, Patrick (D-FL)","$2,725,381"
"Heck, Joe (R-NV)","$2,434,095"
"McCarthy, Kevin (R-CA)","$2,274,079"
"Van Hollen, Chris (D-MD)","$1,583,175"
"Dold, Bob (R-IL)","$1,545,257"
"Royce, Ed (R-CA)","$1,485,624"
"McHenry, Patrick (R-NC)","$1,398,300"
"Hensarling, Jeb (R-TX)","$1,298,595"
"Stivers, Steve (R-OH)","$1,229,170"
"Tiberi, Pat (R-OH)","$1,151,872"
"Duckworth, Tammy (D-IL)","$1,149,439"
"Crowley, Joseph (D-NY)","$1,099,073"
"Luetkemeyer, Blaine (R-MO)","$1,072,146"
"Sinema, Kyrsten (D-AZ)","$1,041,100"
"Brady, Kevin (R-TX)","$1,015,550"
"Zeldin, Lee (R-NY)","$1,000,520"
"Himes, Jim (D-CT)","$996,135"
"Maloney, Sean Patrick (D-NY)","$987,264"
"Paulsen, Erik (R-MN)","$966,111"
"Poliquin, Bruce (R-ME)","$948,374"
"Scalise, Steve (R-LA)","$940,757"
"Boehner, John (R-OH)","$920,965"
"Duffy, Sean P (R-WI)","$911,571"
"Roskam, Peter (R-IL)","$897,409"
"Boustany, Charles Jr (R-LA)","$893,257"
"Yoder, Kevin (R-KS)","$892,300"
"Comstock, Barbara (R-VA)","$881,627"
"Hill, French (R-AR)","$878,562"
"Wagner, Ann L (R-MO)","$857,600"
"McSally, Martha (R-AZ)","$828,505"
"DeSantis, Ron (R-FL)","$825,472"
"Hoyer, Steny H (D-MD)","$824,226"
"Kennedy, Joe III (D-MA)","$811,443"
"Barr, Andy (R-KY)","$801,121"
"Neal, Richard E (D-MA)","$785,131"
"Stefanik, Elise (R-NY)","$783,927"
"Love, Mia (R-UT)","$763,595"
"Moulton, Seth (D-MA)","$761,505"
"Garrett, Scott (R-NJ)","$753,098"
"Rodgers, Cathy McMorris (R-WA)","$739,520"
"Perlmutter, Ed (D-CO)","$737,844"
"Curbelo, Carlos (R-FL)","$721,964"
"Hurd, Will (R-TX)","$713,080"
"Maloney, Carolyn B (D-NY)","$710,233"
"Delaney, John K (D-MD)","$699,575"
"Messer, Luke (R-IN)","$687,895"
"Holding, George (R-NC)","$683,295"
"Reed, Tom (R-NY)","$677,755"
"Coffman, Mike (R-CO)","$656,968"
"Huizenga, Bill (R-MI)","$656,750"
"Sessions, Pete (R-TX)","$655,193"
"Sewell, Terri A (D-AL)","$620,200"
"Ross, Dennis (R-FL)","$618,598"
"Foster, Bill (D-IL)","$607,295"
"Renacci, Jim (R-OH)","$592,070"
"Rice, Kathleen (D-NY)","$588,585"
"Scott, David (D-GA)","$585,690"
"Meehan, Patrick (R-PA)","$564,315"
"Schultz, Debbie Wasserman (D-FL)","$561,685"
"Tipton, Scott (R-CO)","$555,574"
"Sherman, Brad (D-CA)","$553,855"
"Price, Tom (R-GA)","$552,775"
"Kind, Ron (D-WI)","$548,791"
"Nunes, Devin (R-CA)","$546,125"
"Noem, Kristi (R-SD)","$545,035"
"Williams, Roger (R-TX)","$545,010"
"Hultgren, Randy (R-IL)","$538,800"
"Larson, John B (D-CT)","$536,980"
"Rothfus, Keith J (R-PA)","$533,285"
"Jenkins, Lynn (R-KS)","$530,810"
"Meeks, Gregory W (D-NY)","$526,450"
"Bera, Ami (D-CA)","$525,949"
"Moore, Gwen (D-WI)","$517,937"
"Mulvaney, Mick (R-SC)","$495,854"
"Emmer, Tom (R-MN)","$494,605"
"Kirkpatrick, Ann (D-AZ)","$484,483"
"Peters, Scott (D-CA)","$483,622"
"Lowey, Nita M (D-NY)","$472,275"
"Cleaver, Emanuel (D-MO)","$463,225"
"Becerra, Xavier (D-CA)","$453,312"
"Guinta, Frank (R-NH)","$452,927"
"Heck, Dennis (D-WA)","$450,663"
"Walters, Mimi (R-CA)","$444,175"
"Vargas, Juan (D-CA)","$443,749"
"Pittenger, Robert (R-NC)","$440,620"
"Kuster, Ann (D-NH)","$439,202"
"Beatty, Joyce (D-OH)","$436,400"
"Thompson, Mike (D-CA)","$433,390"
"Donovan, Dan (R-NY)","$432,003"
"Jolly, David (R-FL)","$428,410"
"Katko, John (R-NY)","$425,707"
"Walden, Greg (R-OR)","$425,469"
"Ashford, Brad (D-NE)","$422,065"
"Black, Diane (R-TN)","$421,700"
"Issa, Darrell (R-CA)","$421,502"
"Deutch, Ted (D-FL)","$413,730"
"Young, David (R-IA)","$409,054"
"Zinke, Ryan K (R-MT)","$402,233"
"Kelly, Mike (R-PA)","$398,910"
"Lucas, Frank D (R-OK)","$396,092"
"Norcross, Don (D-NJ)","$385,800"
"Clyburn, James E (D-SC)","$383,800"
"Aguilar, Pete (D-CA)","$379,151"
"Stutzman, Marlin (R-IN)","$375,495"
"Reichert, Dave (R-WA)","$369,175"
"Graves, Tom (R-GA)","$365,199"
"Conaway, Mike (R-TX)","$355,350"
"Smith, Jason (R-MO)","$355,000"
"Hudson, Richard (R-NC)","$351,250"
"Costello, Ryan (R-PA)","$350,253"
"Marchant, Kenny (R-TX)","$342,150"
"Pelosi, Nancy (D-CA)","$341,571"
"Davis, Rodney (R-IL)","$341,171"
"Lieu, Ted (D-CA)","$339,215"
"McCaul, Michael (R-TX)","$338,993"
"Walberg, Tim (R-MI)","$338,767"
"Crenshaw, Ander (R-FL)","$334,750"
"LaHood, Darin (R-IL)","$334,500"
"Kilmer, Derek (D-WA)","$332,500"
"Beyer, Don (D-VA)","$322,926"
"Bishop, Mike (R-MI)","$321,975"
"Blackburn, Marsha (R-TN)","$321,550"
"Johnson, Sam (R-TX)","$320,326"
"Swalwell, Eric (D-CA)","$319,357"
"Sanchez, Linda (D-CA)","$318,723"
"Frankel, Lois J (D-FL)","$317,287"
"Israel, Steve (D-NY)","$315,600"
"Smith, Adrian (R-NE)","$309,975"
"Shuster, Bill (R-PA)","$309,000"
"Brooks, Susan (R-IN)","$306,750"
"Bustos, Cheri (D-IL)","$306,224"
"Waters, Maxine (D-CA)","$305,001"
"Jeffries, Hakeem (D-NY)","$304,486"
"Buchanan, Vernon (R-FL)","$303,875"
"Levin, Sander (D-MI)","$303,100"
"Pascrell, Bill Jr (D-NJ)","$302,066"
"Engel, Eliot L (D-NY)","$300,700"
"Joyce, David P (R-OH)","$300,093"
"Fleming, John (R-LA)","$299,145"
"Pearce, Steve (R-NM)","$296,717"
"Denham, Jeff (R-CA)","$296,385"
"Cardenas, Tony (D-CA)","$296,250"
"Esty, Elizabeth (D-CT)","$294,376"
"Lynch, Stephen F (D-MA)","$293,300"
"King, Pete (R-NY)","$292,550"
"MacArthur, Thomas (R-NJ)","$290,541"
"Flores, Bill (R-TX)","$288,650"
"Frelinghuysen, Rodney (R-NJ)","$282,325"
"Kildee, Dan (D-MI)","$278,301"
"Goodlatte, Bob (R-VA)","$275,050"
"Palmer, Gary (R-AL)","$267,950"
"Upton, Fred (R-MI)","$264,100"
"Posey, Bill (R-FL)","$260,400"
"Honda, Mike (D-CA)","$256,103"
"Chaffetz, Jason (R-UT)","$256,000"
"Rice, Tom (R-SC)","$256,000"
"Knight, Steve (R-CA)","$252,373"
"Trott, Dave (R-MI)","$251,615"
"Fleischmann, Chuck (R-TN)","$248,950"
"Valadao, David (R-CA)","$247,676"
"Graham, Gwen (D-FL)","$247,620"
"Bost, Mike (R-IL)","$247,585"
"Cole, Tom (R-OK)","$247,207"
"Kinzinger, Adam (R-IL)","$247,100"
"Ruiz, Raul (D-CA)","$246,305"
"Thornberry, Mac (R-TX)","$246,237"
"Shimkus, John (R-IL)","$243,165"
"Lujan, Ben Ray (D-NM)","$240,900"
"Blumenauer, Earl (D-OR)","$240,793"
"Fincher, Steve (R-TN)","$240,352"
"Sanchez, Loretta (D-CA)","$239,962"
"Hurt, Robert (R-VA)","$238,700"
"Brat, Dave (R-VA)","$236,985"
"Smith, Lamar (R-TX)","$235,155"
"Guthrie, Brett (R-KY)","$228,750"
"Nadler, Jerrold (D-NY)","$227,435"
"Cicilline, David (D-RI)","$225,995"
"Connolly, Gerry (D-VA)","$225,210"
"Walorski, Jackie (R-IN)","$224,915"
"Blum, Rod (R-IA)","$223,195"
"Cuellar, Henry (D-TX)","$223,050"
"Schweikert, David (R-AZ)","$221,750"
"Beutler, Jaime Herrera (R-WA)","$221,377"
"Capuano, Michael E (D-MA)","$220,750"
"Foxx, Virginia (R-NC)","$219,100"
"Polis, Jared (D-CO)","$218,555"
"Brownley, Julia (D-CA)","$216,890"
"Ratcliffe, John Lee (R-TX)","$216,686"
"Granger, Kay (R-TX)","$216,500"
"Byrne, Bradley (R-AL)","$216,410"
"Quigley, Mike (D-IL)","$213,365"
"DelBene, Suzan (D-WA)","$210,105"
"Roby, Martha (R-AL)","$208,151"
"Culberson, John (R-TX)","$204,059"
"Meng, Grace (D-NY)","$203,960"
"Clark, Katherine (D-MA)","$202,592"
"Hardy, Cresent (R-NV)","$202,360"
"Schrader, Kurt (D-OR)","$201,225"
"Boyle, Brendan (D-PA)","$200,850"
"Chabot, Steve (R-OH)","$198,811"
"Grisham, Michelle Lujan (D-NM)","$197,238"
"Sarbanes, John (D-MD)","$194,420"
"Clay, William L Jr (D-MO)","$193,873"
"Pallone, Frank Jr (D-NJ)","$193,569"
"Allen, Richard W (R-GA)","$193,525"
"Mica, John L (R-FL)","$193,375"
"Lofgren, Zoe (D-CA)","$190,900"
"Neugebauer, Randy (R-TX)","$190,150"
"Sanford, Mark (R-SC)","$186,553"
"Gabbard, Tulsi (D-HI)","$185,089"
"Lewis, John (D-GA)","$184,085"
"Scott, Austin (R-GA)","$183,450"
"Graves, Garret (R-LA)","$183,056"
"Eshoo, Anna (D-CA)","$181,600"
"Gowdy, Trey (R-SC)","$180,010"
"Olson, Pete (R-TX)","$179,800"
"Wilson, Joe (R-SC)","$177,600"
"Loudermilk, Barry (R-GA)","$177,525"
"Edwards, Donna (D-MD)","$177,147"
"Ros-Lehtinen, Ileana (R-FL)","$177,085"
"Bilirakis, Gus (R-FL)","$176,781"
"Dent, Charlie (R-PA)","$170,299"
"Rokita, Todd (R-IN)","$169,989"
"Pocan, Mark (D-WI)","$169,955"
"Velazquez, Nydia M (D-NY)","$169,000"
"Diaz-Balart, Mario (R-FL)","$167,250"
"Courtney, Joe (D-CT)","$166,425"
"Carney, John (D-DE)","$164,800"
"Castro, Joaquin (D-TX)","$163,867"
"Mullin, Markwayne (R-OK)","$163,760"
"Fortenberry, Jeff (R-NE)","$163,640"
"Ellison, Keith (D-MN)","$162,942"
"Loebsack, David (D-IA)","$162,106"
"Kelly, Robin (D-IL)","$162,088"
"Wenstrup, Brad (R-OH)","$160,100"
"Westmoreland, Lynn A (R-GA)","$159,137"
"Costa, Jim (D-CA)","$158,033"
"Mooney, Alex (R-WV)","$157,519"
"Murphy, Tim (R-PA)","$157,400"
"Calvert, Ken (R-CA)","$156,791"
"Ruppersberger, Dutch (D-MD)","$155,070"
"Nolan, Rick (D-MN)","$153,956"
"Hanabusa, Colleen (D-HI)","$153,850"
"Forbes, Randy (R-VA)","$151,199"
"Veasey, Marc (D-TX)","$150,730"
"Aderholt, Robert B (R-AL)","$149,984"
"Pompeo, Mike (R-KS)","$149,325"
"Long, Billy (R-MO)","$148,976"
"DeGette, Diana (D-CO)","$147,300"
"Richmond, Cedric (D-LA)","$141,500"
"Thompson, Glenn (R-PA)","$141,306"
"Kelly, Trent (R-MS)","$138,860"
"Womack, Steve (R-AR)","$138,000"
"Rouzer, David (R-NC)","$137,284"
"Green, Gene (D-TX)","$136,200"
"Rogers, Hal (R-KY)","$135,300"
"Lawrence, Brenda (D-MI)","$134,675"
"Speier, Jackie (D-CA)","$134,500"
"Ellmers, Renee (R-NC)","$134,250"
"Rogers, Mike D (R-AL)","$133,500"
"Webster, Daniel (R-FL)","$132,500"
"Garamendi, John (D-CA)","$130,317"
"Peterson, Collin (D-MN)","$130,154"
"Grothman, Glenn S (R-WI)","$129,724"
"Collins, Doug (R-GA)","$129,285"
"Walker, Mark (R-NC)","$129,035"
"Langevin, Jim (D-RI)","$128,121"
"Chu, Judy (D-CA)","$127,350"
"Harper, Gregg (R-MS)","$126,000"
"Green, Al (D-TX)","$125,607"
"Palazzo, Steven (R-MS)","$125,334"
"Rohrabacher, Dana (R-CA)","$124,870"
"LoBiondo, Frank (R-NJ)","$124,450"
"Grayson, Alan (D-FL)","$123,792"
"Burgess, Michael (R-TX)","$123,594"
"Woodall, Rob (R-GA)","$123,468"
"Tsongas, Niki (D-MA)","$122,561"
"Slaughter, Louise M (D-NY)","$122,240"
"O'Rourke, Beto (D-TX)","$121,725"
"Cummings, Elijah E (D-MD)","$121,400"
"Barton, Joe (R-TX)","$121,287"
"Walz, Tim (D-MN)","$121,254"
"Keating, Bill (D-MA)","$121,105"
"Lance, Leonard (R-NJ)","$120,973"
"Schiff, Adam (D-CA)","$120,800"
"Bishop, Sanford (D-GA)","$120,752"
"Barletta, Lou (R-PA)","$120,645"
"Cooper, Jim (D-TN)","$120,480"
"Carter, John (R-TX)","$120,294"
"Dingell, Debbie (D-MI)","$119,624"
"Jenkins, Evan (R-WV)","$119,600"
"Lee, Barbara (D-CA)","$119,424"
"Hartzler, Vicky (R-MO)","$117,850"
"Moolenaar, John (R-MI)","$117,392"
"Vela, Filemon (D-TX)","$116,000"
"Doggett, Lloyd (D-TX)","$115,975"
"Matsui, Doris O (D-CA)","$115,610"
"Russell, Steven (R-OK)","$115,425"
"Huelskamp, Tim (R-KS)","$115,385"
"Gallego, Ruben (D-AZ)","$114,577"
"McClintock, Tom (R-CA)","$114,044"
"Carson, Andre (D-IN)","$113,399"
"Davidson, Warren (R-OH)","$112,854"
"Carter, Buddy (R-GA)","$112,474"
"Buck, Ken (R-CO)","$110,367"
"Bonamici, Suzanne (D-OR)","$110,272"
"Marino, Tom (R-PA)","$110,156"
"Wilson, Frederica (D-FL)","$110,050"
"Poe, Ted (R-TX)","$108,675"
"Scott, Bobby (D-VA)","$108,220"
"Amash, Justin (R-MI)","$107,861"
"Hastings, Alcee L (D-FL)","$106,350"
"Turner, Michael R (R-OH)","$105,878"
"Miller, Jeff (R-FL)","$105,550"
"Smith, Adam (D-WA)","$104,000"
"McNerney, Jerry (D-CA)","$102,800"
"Takano, Mark (D-CA)","$102,005"
"Stewart, Chris (R-UT)","$101,811"
"Johnson, Bill (R-OH)","$101,408"
"Kline, John (R-MN)","$101,150"
"Takai, Mark (D-HI)","$99,137"
"Davis, Danny K (D-IL)","$99,000"
"Schakowsky, Jan (D-IL)","$98,358"
"Newhouse, Dan (R-WA)","$97,710"
"McGovern, James P (D-MA)","$96,900"
"Rooney, Tom (R-FL)","$95,550"
"Graves, Sam (R-MO)","$95,375"
"Butterfield, G K (D-NC)","$95,300"
"Wittman, Rob (R-VA)","$94,960"
"Cramer, Kevin (R-ND)","$94,600"
"Tonko, Paul (D-NY)","$94,585"
"Simpson, Mike (R-ID)","$93,060"
"Latta, Robert E (R-OH)","$92,646"
"Babin, Brian (R-TX)","$92,425"
"Roybal-Allard, Lucille (D-CA)","$91,610"
"Sires, Albio (D-NJ)","$91,000"
"Adams, Alma (D-NC)","$89,117"
"Collins, Chris (R-NY)","$88,960"
"Doyle, Mike (D-PA)","$88,150"
"Higgins, Brian M (D-NY)","$87,760"
"Farenthold, Blake (R-TX)","$87,150"
"Gohmert, Louis B Jr (R-TX)","$86,765"
"Fudge, Marcia L (D-OH)","$85,750"
"Desjarlais, Scott (R-TN)","$85,650"
"Weber, Randy (R-TX)","$85,092"
"King, Steven A (R-IA)","$84,575"
"Harris, Andy (R-MD)","$83,018"
"Desaulnier, Mark (D-CA)","$82,240"
"Duncan, Jeff (R-SC)","$82,078"
"Bishop, Rob (R-UT)","$82,050"
"Hunter, Duncan D (R-CA)","$81,503"
"Rigell, Scott (R-VA)","$80,462"
"Meadows, Mark R (R-NC)","$80,250"
"Westerman, Bruce (R-AR)","$80,125"
"Rush, Bobby L (D-IL)","$79,000"
"Thompson, Bennie G (D-MS)","$78,460"
"Ryan, Tim (D-OH)","$77,990"
"Jordan, Jim (R-OH)","$77,300"
"Norton, Eleanor Holmes (D-DC)","$76,568"
"Cohen, Steve (D-TN)","$75,850"
"Castor, Kathy (D-FL)","$75,650"
"Welch, Peter (D-VT)","$75,498"
"Bucshon, Larry (R-IN)","$75,000"
"Bridenstine, James (R-OK)","$72,925"
"Visclosky, Pete (D-IN)","$72,875"
"DeLauro, Rosa L (D-CT)","$72,850"
"Brooks, Mo (R-AL)","$72,750"
"Perry, Scott (R-PA)","$72,220"
"Gutierrez, Luis V (D-IL)","$71,450"
"Amodei, Mark (R-NV)","$71,000"
"Titus, Dina (D-NV)","$70,409"
"Hice, Jody (R-GA)","$70,400"
"Yoho, Ted (R-FL)","$69,136"
"Huffman, Jared (D-CA)","$69,017"
"Abraham, Ralph (R-LA)","$68,875"
"Davis, Susan (D-CA)","$67,850"
"Coleman, Bonnie (D-NJ)","$67,845"
"Larsen, Rick (D-WA)","$67,565"
"Jones, Walter B Jr (R-NC)","$66,815"
"Yarmuth, John A (D-KY)","$65,250"
"Massie, Thomas (R-KY)","$64,723"
"Labrador, Raul (R-ID)","$64,405"
"Cook, Paul (R-CA)","$64,200"
"Brady, Robert A (D-PA)","$63,400"
"LaMalfa, Doug (R-CA)","$62,450"
"McCollum, Betty (D-MN)","$62,104"
"Gibbs, Bob (R-OH)","$61,900"
"Young, Don (R-AK)","$60,700"
"Sensenbrenner, Jim (R-WI)","$60,010"
"Johnson, Hank (D-GA)","$59,961"
"Kaptur, Marcy (D-OH)","$59,205"
"Payne, Donald M Jr (D-NJ)","$59,150"
"Torres, Norma (D-CA)","$58,400"
"Pingree, Chellie (D-ME)","$57,850"
"Ribble, Reid (R-WI)","$57,000"
"Price, David (D-NC)","$54,400"
"Clarke, Yvette D (D-NY)","$54,025"
"McKinley, David (R-WV)","$53,750"
"Griffith, Morgan (R-VA)","$53,300"
"Crawford, Rick (R-AR)","$52,700"
"Lipinski, Daniel (D-IL)","$50,850"
"Bass, Karen (D-CA)","$48,250"
"Lowenthal, Alan (D-CA)","$47,550"
"Benishek, Dan (R-MI)","$47,500"
"Smith, Chris (R-NJ)","$45,450"
"Salmon, Matt (R-AZ)","$43,750"
"Clawson, Curt (R-FL)","$43,673"
"Schock, Aaron (R-IL)","$43,500"
"Napolitano, Grace (D-CA)","$41,900"
"Serrano, Jose E (D-NY)","$40,850"
"Brown, Corrine (D-FL)","$39,400"
"Hanna, Richard (R-NY)","$39,400"
"DeFazio, Peter (D-OR)","$39,390"
"Roe, Phil (R-TN)","$39,000"
"Rangel, Charles B (D-NY)","$36,735"
"Lamborn, Douglas L (R-CO)","$36,400"
"Cartwright, Matt (D-PA)","$33,626"
"Whitfield, Ed (R-KY)","$32,000"
"Gosar, Paul (R-AZ)","$28,300"
"Jackson Lee, Sheila (D-TX)","$27,800"
"Bordallo, Madeleine Z (D-GU)","$26,100"
"McDermott, Jim (D-WA)","$25,750"
"Plaskett, Stacey (D-VI)","$25,000"
"Pitts, Joe (R-PA)","$23,750"
"Fattah, Chaka (D-PA)","$21,800"
"Duncan, John J Jr (R-TN)","$18,730"
"Franks, Trent (R-AZ)","$15,900"
"Hinojosa, Ruben (D-TX)","$15,200"
"Conyers, John Jr (D-MI)","$14,125"
"Johnson, Eddie Bernice (D-TX)","$13,500"
"Grijalva, Raul M (D-AZ)","$10,154"
"Pierluisi, Pedro (D-PR)","$7,800"
"Sablan, Gregorio (I-MP)","$7,300"
"Lummis, Cynthia (R-WY)","$6,450"
"Farr, Sam (D-CA)","$6,286"
"Nugent, Richard (R-FL)","$4,000"
"Miller, Candice S (R-MI)","$1,000"
"Nunnelee, Alan (R-MS)","$1,000"
"Radewagen, Amata Coleman (R-AS)","$1,000"
"Capps, Lois (D-CA)",$500
"Gibson, Chris (R-NY)","-$3,000"
