Candidate,Amount
"Culberson, John (R-TX)","$120,200"
"Hurt, Robert (R-VA)","$119,975"
"Thornberry, Mac (R-TX)","$119,175"
"Griffin, Tim (R-AR)","$118,150"
"Issa, Darrell (R-CA)","$117,550"
"Denham, Jeff (R-CA)","$117,483"
"Guthrie, Brett (R-KY)","$115,999"
"Alexander, Rodney (R-LA)","$114,038"
"Ryan, Paul (R-WI)","$111,000"
"Doyle, Mike (D-PA)","$109,250"
"Gerlach, Jim (R-PA)","$108,750"
"Holden, Tim (D-PA)","$108,499"
"Lamborn, Douglas L (R-CO)","$107,549"
"Granger, Kay (R-TX)","$107,400"
"Mica, John L (R-FL)","$107,250"
"Frelinghuysen, Rodney (R-NJ)","$107,100"
"Poe, Ted (R-TX)","$106,850"
"Visclosky, Pete (D-IN)","$104,750"
"Meehan, Patrick (R-PA)","$104,650"
"Burgess, Michael (R-TX)","$104,500"
"Yoder, Kevin (R-KS)","$103,450"
"Nunnelee, Alan (R-MS)","$101,650"
"Young, Todd (R-IN)","$101,550"
"Runyan, Jon (R-NJ)","$99,810"
"Duffy, Sean P (R-WI)","$99,266"
"Rahall, Nick (D-WV)","$98,950"
"Berkley, Shelley (D-NV)","$98,098"
"Kelly, Mike (R-PA)","$97,100"
"Pastor, Ed (D-AZ)","$95,900"
"McCaul, Michael (R-TX)","$94,250"
"Smith, Lamar (R-TX)","$94,250"
"Hall, Ralph (R-TX)","$93,750"
"Larsen, Rick (D-WA)","$92,831"
"Donnelly, Joe (D-IN)","$91,450"
"Huelskamp, Tim (R-KS)","$91,450"
"McIntyre, Mike (D-NC)","$90,200"
"Black, Diane (R-TN)","$90,105"
"Amodei, Mark (R-NV)","$90,000"
"Nunes, Devin (R-CA)","$89,354"
"Biggert, Judy (R-IL)","$86,150"
"Perlmutter, Ed (D-CO)","$85,100"
"Pitts, Joe (R-PA)","$85,000"
"King, Steven A (R-IA)","$84,825"
"Bishop, Rob (R-UT)","$84,000"
"Bachus, Spencer (R-AL)","$83,500"
"Cravaack, Chip (R-MN)","$82,850"
"Duncan, Jeff (R-SC)","$80,600"
"Carter, John (R-TX)","$80,450"
"Gingrey, Phil (R-GA)","$80,250"
"Fleischmann, Chuck (R-TN)","$79,950"
"Walberg, Tim (R-MI)","$79,520"
"Massie, Thomas (R-KY)","$78,451"
"Ribble, Reid (R-WI)","$77,650"
"Fincher, Steve (R-TN)","$76,700"
"Gosar, Paul (R-AZ)","$76,400"
"Gohmert, Louis B Jr (R-TX)","$76,200"
"Schilling, Bobby (R-IL)","$75,950"
"McNerney, Jerry (D-CA)","$75,656"
"Garrett, Scott (R-NJ)","$74,800"
"Hayworth, Nan (R-NY)","$74,308"
"Harris, Andy (R-MD)","$74,260"
"Thompson, Bennie G (D-MS)","$73,400"
"Dold, Bob (R-IL)","$73,300"
"Marchant, Kenny (R-TX)","$73,000"
"Israel, Steve (D-NY)","$72,250"
"Buerkle, Ann Marie (R-NY)","$71,000"
"Rogers, Mike D (R-AL)","$70,500"
"Baldwin, Tammy (D-WI)","$70,044"
"Kind, Ron (D-WI)","$69,800"
"Southerland, Steve (R-FL)","$68,962"
"Peterson, Collin (D-MN)","$68,500"
"Ryan, Tim (D-OH)","$68,400"
"Aderholt, Robert B (R-AL)","$68,196"
"Scott, Tim (R-SC)","$67,800"
"Guinta, Frank (R-NH)","$66,950"
"Crowley, Joseph (D-NY)","$65,250"
"Kingston, Jack (R-GA)","$64,500"
"Rush, Bobby L (D-IL)","$64,250"
"Thompson, Mike (D-CA)","$62,603"
"Fitzpatrick, Michael G (R-PA)","$62,550"
"Paulsen, Erik (R-MN)","$62,150"
"Markey, Ed (D-MA)","$62,113"
"Hartzler, Vicky (R-MO)","$62,000"
"Butterfield, G K (D-NC)","$61,750"
"Price, Tom (R-GA)","$61,700"
"Graves, Tom (R-GA)","$61,000"
"Palazzo, Steven (R-MS)","$61,000"
"Roe, Phil (R-TN)","$60,797"
"Towns, Edolphus (D-NY)","$60,525"
"Graves, Sam (R-MO)","$60,250"
"Rigell, Scott (R-VA)","$60,000"
"Sewell, Terri A (D-AL)","$59,550"
"Marino, Tom (R-PA)","$59,250"
"Chaffetz, Jason (R-UT)","$59,000"
"Ruppersberger, Dutch (D-MD)","$59,000"
"Johnson, Sam (R-TX)","$58,500"
"Levin, Sander (D-MI)","$58,500"
"McKeon, Buck (R-CA)","$57,300"
"Quayle, Ben (R-AZ)","$57,150"
"Lance, Leonard (R-NJ)","$56,748"
"Lujan, Ben Ray (D-NM)","$56,700"
"Barletta, Lou (R-PA)","$56,550"
"Ross, Mike (D-AR)","$56,000"
"Hultgren, Randy (R-IL)","$55,750"
"Schweikert, David (R-AZ)","$55,250"
"Calvert, Ken (R-CA)","$55,175"
"Blumenauer, Earl (D-OR)","$55,155"
"Rooney, Tom (R-FL)","$54,950"
"Hahn, Janice (D-CA)","$54,300"
"Reichert, Dave (R-WA)","$54,167"
"LaTourette, Steve (R-OH)","$54,000"
"Rokita, Todd (R-IN)","$53,750"
"Himes, Jim (D-CT)","$53,500"
"Richmond, Cedric (D-LA)","$53,300"
"Owens, Bill (D-NY)","$53,125"
"Waxman, Henry (D-CA)","$53,000"
"Kline, John (R-MN)","$52,900"
"Pallone, Frank Jr (D-NJ)","$52,750"
"Jordan, Jim (R-OH)","$52,700"
"Pelosi, Nancy (D-CA)","$50,825"
"Smith, Adrian (R-NE)","$50,750"
"Emerson, Jo Ann (R-MO)","$50,250"
"Walsh, Joe (R-IL)","$50,250"
"Gibson, Chris (R-NY)","$49,750"
"Stutzman, Marlin (R-IN)","$49,750"
"Womack, Steve (R-AR)","$49,250"
"Labrador, Raul (R-ID)","$48,500"
"Larson, John B (D-CT)","$48,250"
"Beutler, Jaime Herrera (R-WA)","$47,900"
"Goodlatte, Bob (R-VA)","$47,750"
"McClintock, Tom (R-CA)","$47,050"
"Stearns, Cliff (R-FL)","$47,050"
"Neal, Richard E (D-MA)","$46,500"
"Hirono, Mazie K (D-HI)","$45,875"
"Miller, Candice S (R-MI)","$45,850"
"Huizenga, Bill (R-MI)","$45,350"
"Amash, Justin (R-MI)","$45,250"
"Garamendi, John (D-CA)","$44,900"
"Mulvaney, Mick (R-SC)","$44,800"
"Crawford, Rick (R-AR)","$44,772"
"Pascrell, Bill Jr (D-NJ)","$44,600"
"Webster, Daniel (R-FL)","$44,000"
"Bartlett, Roscoe G (R-MD)","$43,250"
"Grimm, Michael (R-NY)","$43,050"
"Bonner, Jo (R-AL)","$43,000"
"Sutton, Betty Sue (D-OH)","$42,750"
"Davis, Geoff (R-KY)","$42,500"
"Nugent, Richard (R-FL)","$42,400"
"Capuano, Michael E (D-MA)","$42,250"
"LoBiondo, Frank (R-NJ)","$41,200"
"Gonzalez, Charlie A (D-TX)","$40,500"
"Bishop, Timothy H (D-NY)","$40,307"
"Doggett, Lloyd (D-TX)","$39,500"
"Broun, Paul (R-GA)","$39,450"
"Desjarlais, Scott (R-TN)","$38,750"
"Myrick, Sue (R-NC)","$38,200"
"Wilson, Joe (R-SC)","$38,200"
"Walz, Tim (D-MN)","$38,053"
"Schwartz, Allyson (D-PA)","$37,250"
"Andrews, Robert E (D-NJ)","$37,100"
"Kissell, Larry (D-NC)","$36,850"
"Ross, Dennis (R-FL)","$36,650"
"Woodall, Rob (R-GA)","$36,500"
"Eshoo, Anna (D-CA)","$35,750"
"Luetkemeyer, Blaine (R-MO)","$35,250"
"Wittman, Rob (R-VA)","$35,250"
"Bishop, Sanford (D-GA)","$35,000"
"Ros-Lehtinen, Ileana (R-FL)","$35,000"
"Bilirakis, Gus (R-FL)","$34,800"
"Becerra, Xavier (D-CA)","$33,750"
"Gowdy, Trey (R-SC)","$33,500"
"Tonko, Paul (D-NY)","$33,500"
"Sensenbrenner, Jim (R-WI)","$32,750"
"Forbes, Randy (R-VA)","$32,700"
"Westmoreland, Lynn A (R-GA)","$32,500"
"Chabot, Steve (R-OH)","$31,950"
"Welch, Peter (D-VT)","$31,950"
"Kaptur, Marcy (D-OH)","$31,850"
"Matsui, Doris O (D-CA)","$31,750"
"Young, C W Bill (R-FL)","$31,750"
"Jackson Lee, Sheila (D-TX)","$31,500"
"Scott, Austin (R-GA)","$31,500"
"Baca, Joe (D-CA)","$31,450"
"Franks, Trent (R-AZ)","$31,400"
"Duncan, John J Jr (R-TN)","$30,500"
"Diaz-Balart, Mario (R-FL)","$30,450"
"Rivera, David (R-FL)","$30,250"
"Lewis, Jerry (R-CA)","$29,900"
"Austria, Steve (R-OH)","$29,500"
"Lee, Barbara (D-CA)","$29,300"
"Schrader, Kurt (D-OR)","$29,250"
"Costello, Jerry F (D-IL)","$28,800"
"Rohrabacher, Dana (R-CA)","$28,750"
"Ellmers, Renee (R-NC)","$28,700"
"Farr, Sam (D-CA)","$28,300"
"McHenry, Patrick (R-NC)","$28,000"
"Miller, Jeff (R-FL)","$27,500"
"Johnson, Eddie Bernice (D-TX)","$27,200"
"Buchanan, Vernon (R-FL)","$27,100"
"Johnson, Timothy (R-IL)","$26,750"
"Peters, Gary (D-MI)","$26,500"
"Boswell, Leonard (D-IA)","$26,000"
"Roby, Martha (R-AL)","$26,000"
"Braley, Bruce (D-IA)","$25,950"
"Berman, Howard L (D-CA)","$25,500"
"Jones, Walter B Jr (R-NC)","$25,500"
"Royce, Ed (R-CA)","$25,300"
"Cleaver, Emanuel (D-MO)","$25,250"
"King, Pete (R-NY)","$25,000"
"Keating, Bill (D-MA)","$24,950"
"Rangel, Charles B (D-NY)","$24,900"
"Capps, Lois (D-CA)","$24,750"
"Courtney, Joe (D-CT)","$24,650"
"Fortenberry, Jeff (R-NE)","$24,500"
"Sarbanes, John (D-MD)","$24,500"
"Chandler, Ben (D-KY)","$24,300"
"Barber, Ron (D-AZ)","$24,250"
"Reyes, Silvestre (D-TX)","$24,250"
"Wolf, Frank (R-VA)","$24,000"
"Cicilline, David (D-RI)","$23,950"
"Carnahan, Russ (D-MO)","$23,850"
"McGovern, James P (D-MA)","$23,750"
"DeGette, Diana (D-CO)","$23,250"
"Turner, Robert L (R-NY)","$23,250"
"Brooks, Mo (R-AL)","$22,750"
"Van Hollen, Chris (D-MD)","$22,750"
"Hinojosa, Ruben (D-TX)","$22,500"
"Moran, Jim (D-VA)","$22,500"
"Napolitano, Grace (D-CA)","$22,366"
"Schmidt, Jean (R-OH)","$22,250"
"Coble, Howard (R-NC)","$22,000"
"Lewis, John (D-GA)","$22,000"
"Long, Billy (R-MO)","$22,000"
"Miller, Gary (R-CA)","$22,000"
"Michaud, Mike (D-ME)","$21,850"
"Fudge, Marcia L (D-OH)","$21,775"
"DeFazio, Peter (D-OR)","$21,750"
"Foxx, Virginia (R-NC)","$21,750"
"McDermott, Jim (D-WA)","$21,600"
"Price, David (D-NC)","$21,350"
"Cummings, Elijah E (D-MD)","$21,250"
"Jackson, Jesse Jr (D-IL)","$21,250"
"Tierney, John F (D-MA)","$21,250"
"DelBene, Suzan (D-WA)","$21,000"
"Lofgren, Zoe (D-CA)","$21,000"
"Connolly, Gerry (D-VA)","$20,500"
"Hochul, Kathleen (D-NY)","$20,125"
"Bonamici, Suzanne (D-OR)","$19,750"
"Holt, Rush (D-NJ)","$19,750"
"Sanchez, Loretta (D-CA)","$19,250"
"Dicks, Norm (D-WA)","$19,000"
"Loebsack, David (D-IA)","$19,000"
"Clarke, Hansen (D-MI)","$18,800"
"Schultz, Debbie Wasserman (D-FL)","$18,750"
"Smith, Adam (D-WA)","$18,450"
"Fattah, Chaka (D-PA)","$18,000"
"Roybal-Allard, Lucille (D-CA)","$17,700"
"Clay, William L Jr (D-MO)","$17,500"
"Hanabusa, Colleen (D-HI)","$17,500"
"Rothman, Steven R (D-NJ)","$17,500"
"Manzullo, Don (R-IL)","$17,450"
"Giffords, Gabrielle (D-AZ)","$17,250"
"Hanna, Richard (R-NY)","$17,000"
"Grijalva, Raul M (D-AZ)","$16,803"
"Brady, Robert A (D-PA)","$16,500"
"Davis, Danny K (D-IL)","$16,000"
"McCarthy, Carolyn (D-NY)","$15,500"
"Posey, Bill (R-FL)","$15,500"
"Chu, Judy (D-CA)","$15,350"
"Castor, Kathy (D-FL)","$15,250"
"Tsongas, Niki (D-MA)","$14,800"
"Scott, David (D-GA)","$14,750"
"Deutch, Ted (D-FL)","$14,650"
"Crenshaw, Ander (R-FL)","$14,500"
"Lipinski, Daniel (D-IL)","$14,500"
"Hunter, Duncan D (R-CA)","$14,350"
"Schiff, Adam (D-CA)","$14,300"
"Turner, Michael R (R-OH)","$14,150"
"Ellison, Keith (D-MN)","$14,100"
"Honda, Mike (D-CA)","$13,700"
"Velazquez, Nydia M (D-NY)","$13,500"
"Petri, Tom (R-WI)","$13,450"
"Inslee, Jay (D-WA)","$13,150"
"Campbell, John (R-CA)","$13,000"
"Higgins, Brian M (D-NY)","$12,970"
"Slaughter, Louise M (D-NY)","$12,750"
"Green, Al (D-TX)","$12,600"
"Polis, Jared (D-CO)","$12,500"
"Conyers, John Jr (D-MI)","$12,250"
"Bass, Karen (D-CA)","$11,900"
"Cooper, Jim (D-TN)","$11,525"
"Christian-Christensen, Donna (D-VI)","$11,350"
"Quigley, Mike (D-IL)","$11,250"
"Scott, Bobby (D-VA)","$10,750"
"Pierluisi, Pedro (D-PR)","$10,400"
"Boren, Dan (D-OK)","$10,300"
"Davis, Susan (D-CA)","$10,250"
"Edwards, Donna (D-MD)","$10,250"
"Sanchez, Linda (D-CA)","$10,150"
"Maloney, Carolyn B (D-NY)","$9,500"
"Payne, Donald M (D-NJ)","$9,500"
"Sherman, Brad (D-CA)","$9,500"
"Sires, Albio (D-NJ)","$9,500"
"McCotter, Thaddeus G (R-MI)","$9,250"
"Richardson, Laura (D-CA)","$9,250"
"Pence, Mike (R-IN)","$9,000"
"Platts, Todd (R-PA)","$9,000"
"Shuler, Heath (D-NC)","$8,900"
"Carson, Andre (D-IN)","$8,800"
"Yarmuth, John A (D-KY)","$8,800"
"Watt, Melvin L (D-NC)","$8,500"
"Lynch, Stephen F (D-MA)","$8,250"
"Engel, Eliot L (D-NY)","$8,150"
"Frank, Barney (D-MA)","$8,000"
"Meeks, Gregory W (D-NY)","$7,950"
"Cardoza, Dennis (D-CA)","$7,900"
"Johnson, Hank (D-GA)","$7,500"
"Lowey, Nita M (D-NY)","$7,300"
"Carney, John (D-DE)","$7,250"
"Miller, George (D-CA)","$7,150"
"Olver, John W (D-MA)","$7,150"
"Burton, Dan (R-IN)","$7,000"
"Herger, Wally (R-CA)","$7,000"
"Nadler, Jerrold (D-NY)","$7,000"
"Wu, David (D-OR)","$7,000"
"Brown, Corrine (D-FL)","$6,933"
"Hastings, Alcee L (D-FL)","$6,250"
"Langevin, Jim (D-RI)","$6,184"
"Faleomavaega, Eni F H (D-AS)","$6,000"
"DeLauro, Rosa L (D-CT)","$5,500"
"Speier, Jackie (D-CA)","$5,300"
"Adams, Sandy (R-FL)","$4,750"
"Wilson, Frederica (D-FL)","$4,500"
"Payne, Donald M Jr (D-NJ)","$4,250"
"Norton, Eleanor Holmes (D-DC)","$4,000"
"Cohen, Steve (D-TN)","$3,750"
"Moore, Gwen (D-WI)","$3,750"
"Schakowsky, Jan (D-IL)","$3,750"
"Kildee, Dale E (D-MI)","$3,500"
"Smith, Chris (R-NJ)","$3,200"
"Ackerman, Gary (D-NY)","$3,000"
"Miller, Brad (D-NC)","$3,000"
"McCollum, Betty (D-MN)","$2,900"
"Curson, David A (D-MI)","$2,500"
"Gutierrez, Luis V (D-IL)","$2,500"
"Pingree, Chellie (D-ME)","$2,500"
"Clarke, Yvette D (D-NY)","$2,000"
"Dreier, David (R-CA)","$2,000"
"Gallegly, Elton (R-CA)","$1,200"
"Serrano, Jose E (D-NY)","$1,000"
"Stark, Pete (D-CA)","$1,000"
"Filner, Bob (D-CA)",$900
"Waters, Maxine (D-CA)",$850
"Kucinich, Dennis (D-OH)",$250
"Lee, Christopher J (R-NY)","-$11,100"
