Candidate,Amount
"Larsen, Rick (D-WA)","$75,700"
"Lamborn, Douglas L (R-CO)","$74,550"
"LoBiondo, Frank (R-NJ)","$74,100"
"Kaptur, Marcy (D-OH)","$73,100"
"Austria, Steve (R-OH)","$70,300"
"Meek, Kendrick B (D-FL)","$70,155"
"Posey, Bill (R-FL)","$70,100"
"Kline, John (R-MN)","$69,550"
"Pastor, Ed (D-AZ)","$69,350"
"Davis, Susan (D-CA)","$69,300"
"Andrews, Robert E (D-NJ)","$68,700"
"Franks, Trent (R-AZ)","$67,250"
"Rogers, Mike (R-MI)","$67,100"
"Tsongas, Niki (D-MA)","$66,550"
"Issa, Darrell (R-CA)","$66,400"
"Rothman, Steven R (D-NJ)","$66,000"
"Lungren, Dan (R-CA)","$61,800"
"Bright, Bobby (D-AL)","$61,750"
"Coffman, Mike (R-CO)","$60,250"
"Johnson, Sam (R-TX)","$60,200"
"Rooney, Tom (R-FL)","$59,850"
"Bonner, Jo (R-AL)","$59,300"
"Kosmas, Suzanne (D-FL)","$58,400"
"Visclosky, Pete (D-IN)","$58,300"
"Price, David (D-NC)","$58,000"
"Van Hollen, Chris (D-MD)","$57,350"
"Bilbray, Brian P (R-CA)","$55,700"
"Davis, Geoff (R-KY)","$50,000"
"Rodriguez, Ciro D (D-TX)","$49,750"
"Davis, Lincoln (D-TN)","$49,400"
"Murphy, Scott (D-NY)","$49,250"
"Schultz, Debbie Wasserman (D-FL)","$49,000"
"McCaul, Michael (R-TX)","$48,950"
"Crenshaw, Ander (R-FL)","$48,250"
"Ellsworth, Brad (D-IN)","$47,300"
"Dreier, David (R-CA)","$46,200"
"Pelosi, Nancy (D-CA)","$45,750"
"Levin, Sander (D-MI)","$45,500"
"Sessions, Pete (R-TX)","$44,400"
"Jones, Walter B Jr (R-NC)","$43,880"
"Rehberg, Denny (R-MT)","$43,250"
"Olver, John W (D-MA)","$43,000"
"Camp, Dave (R-MI)","$42,750"
"Owens, Bill (D-NY)","$42,750"
"Schiff, Adam (D-CA)","$42,700"
"Ryan, Tim (D-OH)","$42,250"
"Kennedy, Patrick J (D-RI)","$42,000"
"Perlmutter, Ed (D-CO)","$41,750"
"Rodgers, Cathy McMorris (R-WA)","$41,380"
"Berman, Howard L (D-CA)","$41,000"
"Kilpatrick, Carolyn Cheeks (D-MI)","$41,000"
"Boren, Dan (D-OK)","$40,500"
"Carter, John (R-TX)","$40,500"
"Neal, Richard E (D-MA)","$40,500"
"Holt, Rush (D-NJ)","$40,250"
"Kissell, Larry (D-NC)","$39,900"
"Pascrell, Bill Jr (D-NJ)","$39,750"
"McCarthy, Kevin (R-CA)","$38,500"
"Engel, Eliot L (D-NY)","$15,000"
"Meeks, Gregory W (D-NY)","$15,000"
"Boswell, Leonard (D-IA)","$14,750"
"Scott, Bobby (D-VA)","$14,500"
"Mitchell, Harry (D-AZ)","$14,400"
"Murphy, Christopher S (D-CT)","$14,300"
"Filner, Bob (D-CA)","$14,200"
"Berry, Marion (D-AR)","$14,000"
"Green, Gene (D-TX)","$14,000"
"Stearns, Cliff (R-FL)","$14,000"
"Baca, Joe (D-CA)","$13,500"
"Alexander, Rodney (R-LA)","$13,000"
"Duncan, John J Jr (R-TN)","$13,000"
"Fattah, Chaka (D-PA)","$13,000"
"Guthrie, Brett (R-KY)","$13,000"
"Serrano, Jose E (D-NY)","$13,000"
"Sutton, Betty Sue (D-OH)","$12,850"
"Bachus, Spencer (R-AL)","$12,800"
"Hastings, Alcee L (D-FL)","$12,500"
"Roybal-Allard, Lucille (D-CA)","$12,500"
"Tierney, John F (D-MA)","$12,500"
"Schrader, Kurt (D-OR)","$12,100"
"Klein, Ron (D-FL)","$12,000"
"Matheson, Jim (D-UT)","$12,000"
"Murphy, Tim (R-PA)","$12,000"
"Costello, Jerry F (D-IL)","$11,800"
"Moore, Gwen (D-WI)","$11,750"
"Lewis, John (D-GA)","$11,500"
"Lynch, Stephen F (D-MA)","$11,500"
"Smith, Adrian (R-NE)","$11,500"
"McDermott, Jim (D-WA)","$11,450"
"Capps, Lois (D-CA)","$11,250"
"Grijalva, Raul M (D-AZ)","$11,250"
"McCarthy, Carolyn (D-NY)","$11,200"
"Chaffetz, Jason (R-UT)","$11,000"
"Hensarling, Jeb (R-TX)","$11,000"
"Jordan, Jim (R-OH)","$11,000"
"Petri, Tom (R-WI)","$11,000"
"Michaud, Mike (D-ME)","$10,800"
"Sarbanes, John (D-MD)","$10,600"
"Brady, Robert A (D-PA)","$10,500"
"Stupak, Bart (D-MI)","$10,500"
"Napolitano, Grace (D-CA)","$10,300"
"Kind, Ron (D-WI)","$10,250"
"Holden, Tim (D-PA)","$10,000"
"Jenkins, Lynn (R-KS)","$10,000"
"Price, Tom (R-GA)","$10,000"
"Richardson, Laura (D-CA)","$10,000"
"Welch, Peter (D-VT)","$10,000"
"Teague, Harry (D-NM)","$9,700"
"Jackson Lee, Sheila (D-TX)","$9,600"
"Payne, Donald M (D-NJ)","$9,550"
"DeFazio, Peter (D-OR)","$9,500"
"Chu, Judy (D-CA)","$9,300"
"Gallegly, Elton (R-CA)","$9,265"
"Dahlkemper, Kathy (D-PA)","$9,250"
"Davis, Danny K (D-IL)","$9,250"
"Johnson, Eddie Bernice (D-TX)","$9,250"
"Maloney, Carolyn B (D-NY)","$9,000"
"Pitts, Joe (R-PA)","$9,000"
"Sensenbrenner, Jim (R-WI)","$9,000"
"Waxman, Henry (D-CA)","$9,000"
"Whitfield, Ed (R-KY)","$9,000"
"Young, Don (R-AK)","$8,850"
"Carnahan, Russ (D-MO)","$8,400"
"Blumenauer, Earl (D-OR)","$8,250"
"Boccieri, John A (D-OH)","$8,200"
"Campbell, John (R-CA)","$8,000"
"Carson, Andre (D-IN)","$8,000"
"Cleaver, Emanuel (D-MO)","$8,000"
"Driehaus, Steve (D-OH)","$8,000"
"Thompson, Glenn (R-PA)","$8,000"
"Wilson, Charlie (D-OH)","$8,000"
"Coble, Howard (R-NC)","$7,800"
"Scalise, Steve (R-LA)","$7,550"
"Biggert, Judy (R-IL)","$7,500"
"Fudge, Marcia L (D-OH)","$7,500"
"Graves, Sam (R-MO)","$7,500"
"Neugebauer, Randy (R-TX)","$7,500"
"Tanner, John (D-TN)","$7,500"
"Brown-Waite, Ginny (R-FL)","$7,250"
"Kilroy, Mary Jo (D-OH)","$7,250"
"Castor, Kathy (D-FL)","$7,000"
"Doyle, Mike (D-PA)","$7,000"
"Lofgren, Zoe (D-CA)","$7,000"
"Lucas, Frank D (R-OK)","$7,000"
"Peterson, Collin (D-MN)","$7,000"
"Sullivan, John (R-OK)","$7,000"
"Wexler, Robert (D-FL)","$7,000"
"Farr, Sam (D-CA)","$6,500"
"Halvorson, Deborah (D-IL)","$6,500"
"Hill, Baron (D-IN)","$6,500"
"Lee, Barbara (D-CA)","$6,500"
"McMahon, Michael E (D-NY)","$6,500"
"Yarmuth, John A (D-KY)","$6,250"
"Barrett, Gresham (R-SC)","$6,000"
"Brown, Henry (R-SC)","$6,000"
"Costa, Jim (D-CA)","$6,000"
"Diaz-Balart, Lincoln (R-FL)","$6,000"
"Hare, Phil (D-IL)","$6,000"
"Lummis, Cynthia (R-WY)","$6,000"
"Myrick, Sue (R-NC)","$6,000"
"Space, Zack (D-OH)","$5,750"
"Cardoza, Dennis (D-CA)","$5,500"
"Davis, Artur (D-AL)","$5,500"
"Dent, Charlie (R-PA)","$5,500"
"McCollum, Betty (D-MN)","$5,500"
"Broun, Paul (R-GA)","$5,408"
"Diaz-Balart, Mario (R-FL)","$5,400"
"Edwards, Donna (D-MD)","$5,400"
"Stutzman, Marlin (R-IN)","$5,100"
"Delahunt, Bill (D-MA)","$5,000"
"Lipinski, Daniel (D-IL)","$5,000"
"Moore, Dennis (D-KS)","$5,000"
"Moran, Jerry (R-KS)","$5,000"
"Poe, Ted (R-TX)","$5,000"
"Watson, Diane E (D-CA)","$5,000"
"Melancon, Charles (D-LA)","$4,753"
"Hodes, Paul W (D-NH)","$4,503"
"Ellison, Keith (D-MN)","$4,500"
"Tauscher, Ellen (D-CA)","$4,500"
"McCotter, Thaddeus G (R-MI)","$4,250"
"Bono Mack, Mary (R-CA)","$4,200"
"Christian-Christensen, Donna (D-VI)","$4,000"
"Conyers, John Jr (D-MI)","$4,000"
"Fortenberry, Jeff (R-NE)","$4,000"
"Luetkemeyer, Blaine (R-MO)","$4,000"
"Nunes, Devin (R-CA)","$4,000"
"Sanchez, Linda (D-CA)","$4,000"
"Schmidt, Jean (R-OH)","$4,000"
"Velazquez, Nydia M (D-NY)","$4,000"
"Watt, Melvin L (D-NC)","$4,000"
"Rush, Bobby L (D-IL)","$3,750"
"Rohrabacher, Dana (R-CA)","$3,700"
"Markey, Betsy (D-CO)","$3,650"
"Deutch, Ted (D-FL)","$3,500"
"Lance, Leonard (R-NJ)","$3,500"
"Smith, Chris (R-NJ)","$3,400"
"Boozman, John (R-AR)","$3,250"
"Perriello, Tom (D-VA)","$3,200"
"Brown, Corrine (D-FL)","$3,150"
"McClintock, Tom (R-CA)","$3,025"
"Baird, Brian (D-WA)","$3,000"
"Foxx, Virginia (R-NC)","$3,000"
"Gohmert, Louis B Jr (R-TX)","$3,000"
"Gutierrez, Luis V (D-IL)","$3,000"
"Latta, Robert E (R-OH)","$3,000"
"Schakowsky, Jan (D-IL)","$3,000"
"Schock, Aaron (R-IL)","$3,000"
"Speier, Jackie (D-CA)","$3,000"
"Braley, Bruce (D-IA)","$2,250"
"Buyer, Steve (R-IN)","$2,000"
"Cassidy, Bill (R-LA)","$2,000"
"DeGette, Diana (D-CO)","$2,000"
"Ehlers, Vernon J (R-MI)","$2,000"
"Green, Al (D-TX)","$2,000"
"Hinojosa, Ruben (D-TX)","$2,000"
"Jackson, Jesse Jr (D-IL)","$2,000"
"McHenry, Patrick (R-NC)","$2,000"
"Miller, George (D-CA)","$2,000"
"Paulsen, Erik (R-MN)","$2,000"
"Radanovich, George (R-CA)","$2,000"
"Shadegg, John (R-AZ)","$2,000"
"King, Steven A (R-IA)","$1,500"
"Miller, Candice S (R-MI)","$1,300"
"Paul, Ron (R-TX)","$1,250"
"Buchanan, Vernon (R-FL)","$1,000"
"Cao, Joseph (R-LA)","$1,000"
"Hoekstra, Peter (R-MI)","$1,000"
"Kildee, Dale E (D-MI)","$1,000"
"Linder, John (R-GA)","$1,000"
"Mack, Connie (R-FL)","$1,000"
"Polis, Jared (D-CO)","$1,000"
"Schauer, Mark (D-MI)","$1,000"
"Kucinich, Dennis (D-OH)",$800
"Titus, Dina (D-NV)",$500
"Baldwin, Tammy (D-WI)",$250
"Kagen, Steve (D-WI)",$250
"Platts, Todd (R-PA)",$200
"Putnam, Adam H (R-FL)","-$5,000"
"Abercrombie, Neil (D-HI)","-$13,539"
