Candidate,Amount
"Issa, Darrell (R-CA)","$128,550"
"Lucas, Frank D (R-OK)","$127,517"
"Schock, Aaron (R-IL)","$125,900"
"Gibbs, Bob (R-OH)","$125,650"
"Ellmers, Renee (R-NC)","$122,750"
"Weber, Randy (R-TX)","$120,900"
"Smith, Lamar (R-TX)","$120,850"
"Young, Todd (R-IN)","$120,450"
"Long, Billy (R-MO)","$120,150"
"Rokita, Todd (R-IN)","$119,550"
"Yoder, Kevin (R-KS)","$119,550"
"Israel, Steve (D-NY)","$119,450"
"Pitts, Joe (R-PA)","$119,250"
"Denham, Jeff (R-CA)","$116,846"
"Rahall, Nick (D-WV)","$116,650"
"Hensarling, Jeb (R-TX)","$115,450"
"Renacci, Jim (R-OH)","$114,449"
"Farenthold, Blake (R-TX)","$114,225"
"Stewart, Chris (R-UT)","$111,150"
"Granger, Kay (R-TX)","$110,700"
"Meehan, Patrick (R-PA)","$110,000"
"Poe, Ted (R-TX)","$106,200"
"Byrne, Bradley (R-AL)","$105,450"
"Calvert, Ken (R-CA)","$104,500"
"Burgess, Michael (R-TX)","$102,456"
"Ryan, Tim (D-OH)","$102,400"
"Smith, Jason (R-MO)","$101,865"
"Richmond, Cedric (D-LA)","$101,500"
"Lujan, Ben Ray (D-NM)","$98,350"
"LoBiondo, Frank (R-NJ)","$98,000"
"Matheson, Jim (D-UT)","$98,000"
"Kaptur, Marcy (D-OH)","$94,700"
"Culberson, John (R-TX)","$94,300"
"Palazzo, Steven (R-MS)","$92,950"
"Walorski, Jackie (R-IN)","$88,540"
"Gallego, Pete (D-TX)","$88,200"
"Hastings, Doc (R-WA)","$88,200"
"Hall, Ralph (R-TX)","$84,750"
"Huelskamp, Tim (R-KS)","$84,750"
"Fitzpatrick, Michael G (R-PA)","$84,100"
"Black, Diane (R-TN)","$83,925"
"Young, Don (R-AK)","$83,250"
"Lamborn, Douglas L (R-CO)","$82,350"
"Marchant, Kenny (R-TX)","$82,315"
"Goodlatte, Bob (R-VA)","$82,250"
"Kind, Ron (D-WI)","$81,990"
"Gibson, Chris (R-NY)","$81,925"
"Ribble, Reid (R-WI)","$81,100"
"Fleischmann, Chuck (R-TN)","$80,000"
"Heck, Joe (R-NV)","$80,000"
"Thompson, Mike (D-CA)","$79,749"
"Bridenstine, James (R-OK)","$79,200"
"Paulsen, Erik (R-MN)","$78,150"
"Castro, Joaquin (D-TX)","$77,750"
"Rogers, Mike (R-MI)","$77,300"
"Hudson, Richard (R-NC)","$77,050"
"McClintock, Tom (R-CA)","$76,750"
"Frelinghuysen, Rodney (R-NJ)","$75,879"
"Peterson, Collin (D-MN)","$75,250"
"Welch, Peter (D-VT)","$74,650"
"Aderholt, Robert B (R-AL)","$73,094"
"Marino, Tom (R-PA)","$73,000"
"Messer, Luke (R-IN)","$72,900"
"Duffy, Sean P (R-WI)","$71,500"
"Visclosky, Pete (D-IN)","$71,450"
"Carter, John (R-TX)","$70,349"
"Murphy, Patrick (D-FL)","$70,100"
"Duncan, Jeff (R-SC)","$69,900"
"Harris, Andy (R-MD)","$69,450"
"Salmon, Matt (R-AZ)","$69,050"
"Peters, Scott (D-CA)","$68,650"
"Bilirakis, Gus (R-FL)","$68,500"
"Stutzman, Marlin (R-IN)","$67,600"
"Rice, Tom (R-SC)","$67,400"
"Crowley, Joseph (D-NY)","$67,075"
"Wilson, Joe (R-SC)","$66,800"
"Thompson, Bennie G (D-MS)","$66,500"
"McNerney, Jerry (D-CA)","$66,081"
"Bustos, Cheri (D-IL)","$66,000"
"Neal, Richard E (D-MA)","$66,000"
"Hurt, Robert (R-VA)","$65,613"
"Braley, Bruce (D-IA)","$65,425"
"Brooks, Susan (R-IN)","$65,000"
"Kirkpatrick, Ann (D-AZ)","$64,903"
"Hunter, Duncan D (R-CA)","$64,900"
"Gerlach, Jim (R-PA)","$64,600"
"Perry, Scott (R-PA)","$64,600"
"Miller, Candice S (R-MI)","$64,500"
"Garrett, Scott (R-NJ)","$64,350"
"Matsui, Doris O (D-CA)","$63,499"
"Rush, Bobby L (D-IL)","$63,000"
"Gohmert, Louis B Jr (R-TX)","$62,700"
"Chaffetz, Jason (R-UT)","$62,600"
"Gosar, Paul (R-AZ)","$62,350"
"Sewell, Terri A (D-AL)","$62,250"
"Veasey, Marc (D-TX)","$62,250"
"Jordan, Jim (R-OH)","$62,050"
"Rigell, Scott (R-VA)","$61,832"
"Swalwell, Eric (D-CA)","$61,525"
"Perlmutter, Ed (D-CO)","$61,400"
"Lance, Leonard (R-NJ)","$60,998"
"Horsford, Steven (D-NV)","$60,950"
"Levin, Sander (D-MI)","$60,500"
"Collins, Chris (R-NY)","$59,950"
"Fudge, Marcia L (D-OH)","$59,950"
"Foster, Bill (D-IL)","$59,800"
"Barletta, Lou (R-PA)","$59,700"
"Beatty, Joyce (D-OH)","$59,100"
"LaMalfa, Doug (R-CA)","$59,050"
"Ross, Dennis (R-FL)","$57,750"
"Butterfield, G K (D-NC)","$56,750"
"Price, Tom (R-GA)","$56,750"
"Norcross, Don (D-NJ)","$56,700"
"Wenstrup, Brad (R-OH)","$56,250"
"Rogers, Mike D (R-AL)","$56,150"
"Pittenger, Robert (R-NC)","$55,950"
"King, Steven A (R-IA)","$55,850"
"Johnson, Sam (R-TX)","$55,250"
"Barber, Ron (D-AZ)","$55,150"
"Graves, Sam (R-MO)","$54,750"
"Sinema, Kyrsten (D-AZ)","$54,589"
"Amodei, Mark (R-NV)","$54,500"
"Hultgren, Randy (R-IL)","$54,000"
"Luetkemeyer, Blaine (R-MO)","$53,750"
"Larsen, Rick (D-WA)","$53,650"
"Smith, Adrian (R-NE)","$53,500"
"Tonko, Paul (D-NY)","$53,500"
"Dingell, John D (D-MI)","$52,500"
"Enyart, William (D-IL)","$51,950"
"DelBene, Suzan (D-WA)","$50,849"
"Broun, Paul (R-GA)","$50,800"
"Forbes, Randy (R-VA)","$50,800"
"Griffin, Tim (R-AR)","$50,700"
"Maffei, Dan (D-NY)","$50,700"
"Cummings, Elijah E (D-MD)","$50,650"
"Delaney, John K (D-MD)","$50,000"
"Grimm, Michael (R-NY)","$49,982"
"Fincher, Steve (R-TN)","$49,200"
"Jolly, David (R-FL)","$49,150"
"Mica, John L (R-FL)","$48,500"
"McHenry, Patrick (R-NC)","$47,800"
"Mulvaney, Mick (R-SC)","$47,700"
"Bishop, Sanford (D-GA)","$47,500"
"Hartzler, Vicky (R-MO)","$47,400"
"Pallone, Frank Jr (D-NJ)","$46,838"
"Schrader, Kurt (D-OR)","$46,750"
"Collins, Doug (R-GA)","$45,750"
"Ruppersberger, Dutch (D-MD)","$45,550"
"Massie, Thomas (R-KY)","$44,450"
"Gowdy, Trey (R-SC)","$43,500"
"Crenshaw, Ander (R-FL)","$43,250"
"Beutler, Jaime Herrera (R-WA)","$42,861"
"Latham, Tom (R-IA)","$42,276"
"Vela, Filemon (D-TX)","$42,000"
"DeSantis, Ron (R-FL)","$41,400"
"Bera, Ami (D-CA)","$40,730"
"Graves, Tom (R-GA)","$40,700"
"Reichert, Dave (R-WA)","$40,400"
"Becerra, Xavier (D-CA)","$40,250"
"Woodall, Rob (R-GA)","$39,450"
"Roby, Martha (R-AL)","$39,350"
"Eshoo, Anna (D-CA)","$38,650"
"Schneider, Brad (D-IL)","$38,425"
"Bishop, Timothy H (D-NY)","$38,398"
"Nolan, Rick (D-MN)","$38,109"
"Walz, Tim (D-MN)","$38,015"
"Turner, Michael R (R-OH)","$38,000"
"Holding, George (R-NC)","$37,850"
"Cook, Paul (R-CA)","$37,700"
"Kuster, Ann (D-NH)","$37,700"
"McIntyre, Mike (D-NC)","$37,500"
"Rooney, Tom (R-FL)","$36,750"
"Huizenga, Bill (R-MI)","$36,650"
"Wittman, Rob (R-VA)","$36,650"
"Foxx, Virginia (R-NC)","$36,500"
"Franks, Trent (R-AZ)","$36,200"
"Schweikert, David (R-AZ)","$36,200"
"Titus, Dina (D-NV)","$36,100"
"Westmoreland, Lynn A (R-GA)","$36,050"
"Pascrell, Bill Jr (D-NJ)","$35,250"
"Kildee, Dan (D-MI)","$35,050"
"Amash, Justin (R-MI)","$33,950"
"Grisham, Michelle Lujan (D-NM)","$33,700"
"Nugent, Richard (R-FL)","$33,450"
"Loebsack, David (D-IA)","$33,000"
"Gabbard, Tulsi (D-HI)","$32,900"
"Chabot, Steve (R-OH)","$32,850"
"Vargas, Juan (D-CA)","$32,500"
"Garcia, Joe (D-FL)","$32,250"
"Capuano, Michael E (D-MA)","$32,000"
"Brat, Dave (R-VA)","$31,700"
"Himes, Jim (D-CT)","$31,600"
"Kilmer, Derek (D-WA)","$31,425"
"Honda, Mike (D-CA)","$31,350"
"Gingrey, Phil (R-GA)","$31,050"
"Heck, Dennis (D-WA)","$30,849"
"Farr, Sam (D-CA)","$30,700"
"Larson, John B (D-CT)","$30,600"
"Womack, Steve (R-AR)","$30,000"
"Hanabusa, Colleen (D-HI)","$29,450"
"Labrador, Raul (R-ID)","$29,350"
"Scott, Austin (R-GA)","$28,100"
"Engel, Eliot L (D-NY)","$28,000"
"Sanchez, Linda (D-CA)","$28,000"
"Kennedy, Joe III (D-MA)","$27,950"
"Maloney, Sean Patrick (D-NY)","$27,950"
"Radel, Trey (R-FL)","$27,900"
"Stockman, Steve (R-TX)","$27,800"
"DeFazio, Peter (D-OR)","$27,750"
"Miller, Jeff (R-FL)","$27,600"
"Pastor, Ed (D-AZ)","$27,000"
"Pocan, Mark (D-WI)","$26,850"
"Blumenauer, Earl (D-OR)","$26,842"
"Cardenas, Tony (D-CA)","$26,750"
"Brady, Robert A (D-PA)","$26,525"
"Brooks, Mo (R-AL)","$26,500"
"Buchanan, Vernon (R-FL)","$26,400"
"Clark, Katherine (D-MA)","$26,350"
"Huffman, Jared (D-CA)","$25,950"
"Courtney, Joe (D-CT)","$25,750"
"Duckworth, Tammy (D-IL)","$25,750"
"Garamendi, John (D-CA)","$25,500"
"Connolly, Gerry (D-VA)","$25,400"
"Meeks, Gregory W (D-NY)","$24,700"
"Webster, Daniel (R-FL)","$24,650"
"Sanford, Mark (R-SC)","$24,600"
"Alexander, Rodney (R-LA)","$24,250"
"Crawford, Rick (R-AR)","$23,800"
"Rohrabacher, Dana (R-CA)","$23,600"
"Bass, Karen (D-CA)","$23,250"
"Lowenthal, Alan (D-CA)","$23,000"
"Lofgren, Zoe (D-CA)","$22,900"
"O'Rourke, Beto (D-TX)","$22,700"
"Davis, Danny K (D-IL)","$22,500"
"Hinojosa, Ruben (D-TX)","$22,500"
"McAllister, Vance (R-LA)","$22,473"
"Payne, Donald M Jr (D-NJ)","$22,450"
"Smith, Adam (D-WA)","$22,099"
"Posey, Bill (R-FL)","$22,000"
"Ruiz, Raul (D-CA)","$21,800"
"Duncan, John J Jr (R-TN)","$21,750"
"Waxman, Henry (D-CA)","$21,700"
"Runyan, Jon (R-NJ)","$21,677"
"Scott, Bobby (D-VA)","$21,250"
"Hanna, Richard (R-NY)","$20,600"
"Yarmuth, John A (D-KY)","$20,500"
"Jones, Walter B Jr (R-NC)","$20,150"
"Diaz-Balart, Mario (R-FL)","$20,000"
"Napolitano, Grace (D-CA)","$19,750"
"Sanchez, Loretta (D-CA)","$19,600"
"Capps, Lois (D-CA)","$19,550"
"Fortenberry, Jeff (R-NE)","$19,300"
"Jackson Lee, Sheila (D-TX)","$19,000"
"Meadows, Mark R (R-NC)","$19,000"
"Bentivolio, Kerry (R-MI)","$18,850"
"Carney, John (D-DE)","$18,750"
"Kelly, Robin (D-IL)","$18,750"
"Johnson, Eddie Bernice (D-TX)","$18,570"
"Lynch, Stephen F (D-MA)","$18,550"
"Rangel, Charles B (D-NY)","$18,550"
"Doggett, Lloyd (D-TX)","$18,150"
"DeGette, Diana (D-CO)","$18,000"
"Andrews, Robert E (D-NJ)","$17,500"
"McGovern, James P (D-MA)","$17,450"
"Scott, David (D-GA)","$17,400"
"McKeon, Buck (R-CA)","$16,850"
"Roybal-Allard, Lucille (D-CA)","$16,764"
"Pelosi, Nancy (D-CA)","$16,750"
"Hahn, Janice (D-CA)","$16,500"
"Schultz, Debbie Wasserman (D-FL)","$16,500"
"Lee, Barbara (D-CA)","$16,350"
"Cleaver, Emanuel (D-MO)","$16,250"
"Desjarlais, Scott (R-TN)","$16,200"
"Conyers, John Jr (D-MI)","$16,000"
"Moran, Jim (D-VA)","$16,000"
"Bonamici, Suzanne (D-OR)","$15,750"
"Owens, Bill (D-NY)","$15,700"
"Keating, Bill (D-MA)","$15,600"
"Carson, Andre (D-IN)","$15,500"
"Brownley, Julia (D-CA)","$15,350"
"Van Hollen, Chris (D-MD)","$15,250"
"Holt, Rush (D-NJ)","$14,700"
"Lipinski, Daniel (D-IL)","$14,500"
"Slaughter, Louise M (D-NY)","$14,500"
"Moore, Gwen (D-WI)","$14,350"
"Miller, Gary (R-CA)","$14,232"
"Tierney, John F (D-MA)","$14,150"
"Chu, Judy (D-CA)","$14,100"
"Yoho, Ted (R-FL)","$14,100"
"King, Pete (R-NY)","$14,000"
"McDermott, Jim (D-WA)","$14,000"
"Deutch, Ted (D-FL)","$13,500"
"Waters, Maxine (D-CA)","$13,400"
"Sires, Albio (D-NJ)","$13,000"
"Bachmann, Michele (R-MN)","$12,900"
"Green, Al (D-TX)","$12,500"
"Clay, William L Jr (D-MO)","$12,000"
"Sensenbrenner, Jim (R-WI)","$11,500"
"Polis, Jared (D-CO)","$11,400"
"Brown, Corrine (D-FL)","$11,000"
"Higgins, Brian M (D-NY)","$11,000"
"Grijalva, Raul M (D-AZ)","$10,800"
"Lewis, John (D-GA)","$10,750"
"Speier, Jackie (D-CA)","$10,750"
"Maloney, Carolyn B (D-NY)","$10,650"
"Castor, Kathy (D-FL)","$10,500"
"Fattah, Chaka (D-PA)","$10,500"
"Hastings, Alcee L (D-FL)","$10,500"
"Adams, Alma (D-NC)","$9,750"
"Johnson, Hank (D-GA)","$9,750"
"Cicilline, David (D-RI)","$9,500"
"Smith, Chris (R-NJ)","$9,500"
"Davis, Susan (D-CA)","$9,450"
"Price, David (D-NC)","$9,250"
"Quigley, Mike (D-IL)","$9,000"
"Norton, Eleanor Holmes (D-DC)","$8,750"
"Cooper, Jim (D-TN)","$8,700"
"Langevin, Jim (D-RI)","$8,600"
"Schakowsky, Jan (D-IL)","$8,500"
"Schwartz, Allyson (D-PA)","$8,500"
"Esty, Elizabeth (D-CT)","$8,166"
"Edwards, Donna (D-MD)","$8,000"
"Sarbanes, John (D-MD)","$8,000"
"McCollum, Betty (D-MN)","$7,750"
"Frankel, Lois J (D-FL)","$7,600"
"Shea-Porter, Carol (D-NH)","$7,522"
"Christian-Christensen, Donna (D-VI)","$7,500"
"Jeffries, Hakeem (D-NY)","$7,100"
"Wilson, Frederica (D-FL)","$7,000"
"Ellison, Keith (D-MN)","$6,500"
"McLeod, Gloria (D-CA)","$6,500"
"Petri, Tom (R-WI)","$6,500"
"Roe, Phil (R-TN)","$6,500"
"McCarthy, Carolyn (D-NY)","$6,000"
"Tsongas, Niki (D-MA)","$6,000"
"Nadler, Jerrold (D-NY)","$5,700"
"Ros-Lehtinen, Ileana (R-FL)","$5,500"
"Coble, Howard (R-NC)","$5,000"
"DeLauro, Rosa L (D-CT)","$5,000"
"Velazquez, Nydia M (D-NY)","$4,500"
"Sherman, Brad (D-CA)","$4,000"
"Lowey, Nita M (D-NY)","$3,600"
"Pierluisi, Pedro (D-PR)","$3,500"
"Pingree, Chellie (D-ME)","$3,500"
"Miller, George (D-CA)","$3,350"
"Bonner, Jo (R-AL)","$3,000"
"Clarke, Yvette D (D-NY)","$3,000"
"Gutierrez, Luis V (D-IL)","$3,000"
"Meng, Grace (D-NY)","$3,000"
"Takano, Mark (D-CA)","$3,000"
"Cohen, Steve (D-TN)","$2,750"
"Grayson, Alan (D-FL)","$2,700"
"Campbell, John (R-CA)","$2,000"
"Michaud, Mike (D-ME)","$2,000"
"Schiff, Adam (D-CA)","$2,000"
"Wolf, Frank (R-VA)","$2,000"
"Clawson, Curt (R-FL)","$1,750"
"Cartwright, Matt (D-PA)",$500
"Landrieu, Mary L (D-LA)","$1,406,047"
"McConnell, Mitch (R-KY)","$1,342,593"
"Cornyn, John (R-TX)","$1,301,956"
"Scott, Tim (R-SC)","$576,751"
"Roberts, Pat (R-KS)","$539,787"
"Udall, Mark (D-CO)","$532,781"
"Inhofe, James M (R-OK)","$522,725"
"Alexander, Lamar (R-TN)","$419,743"
"Begich, Mark (D-AK)","$419,664"
"Cochran, Thad (R-MS)","$385,849"
"Pryor, Mark (D-AR)","$379,829"
"Murkowski, Lisa (R-AK)","$339,596"
"Wyden, Ron (D-OR)","$334,980"
"Toomey, Pat (R-PA)","$329,900"
"Enzi, Mike (R-WY)","$314,083"
"Graham, Lindsey (R-SC)","$303,191"
"Portman, Rob (R-OH)","$298,250"
"Cruz, Ted (R-TX)","$290,100"
"Udall, Tom (D-NM)","$279,450"
"Booker, Cory (D-NJ)","$256,598"
"Vitter, David (R-LA)","$243,250"
"Paul, Rand (R-KY)","$222,477"
"Risch, James E (R-ID)","$200,320"
"Markey, Ed (D-MA)","$175,975"
"Collins, Susan M (R-ME)","$169,413"
"Blunt, Roy (R-MO)","$168,550"
"Heitkamp, Heidi (D-ND)","$167,850"
"Warner, Mark (D-VA)","$163,145"
"Hagan, Kay R (D-NC)","$149,765"
"Sessions, Jeff (R-AL)","$149,750"
"Barrasso, John A (R-WY)","$148,525"
"Kirk, Mark (R-IL)","$137,850"
"Durbin, Dick (D-IL)","$134,075"
"Rubio, Marco (R-FL)","$131,950"
"Coons, Chris (D-DE)","$131,500"
"Schatz, Brian (D-HI)","$129,849"
"Reid, Harry (D-NV)","$122,550"
"Hoeven, John (R-ND)","$121,750"
"Franken, Al (D-MN)","$114,114"
"Coats, Dan (R-IN)","$107,500"
"Shaheen, Jeanne (D-NH)","$103,933"
"McCain, John (R-AZ)","$97,250"
"Murray, Patty (D-WA)","$93,000"
"Ayotte, Kelly (R-NH)","$90,050"
"Merkley, Jeff (D-OR)","$84,535"
"Thune, John (R-SD)","$82,398"
"Grassley, Chuck (R-IA)","$80,250"
"Lee, Mike (R-UT)","$79,165"
"Moran, Jerry (R-KS)","$68,037"
"Manchin, Joe (D-WV)","$66,650"
"Baucus, Max (D-MT)","$62,950"
"Heinrich, Martin (D-NM)","$58,850"
"Casey, Bob (D-PA)","$55,050"
"Donnelly, Joe (D-IN)","$52,450"
"Schumer, Charles E (D-NY)","$50,250"
"Hatch, Orrin G (R-UT)","$49,300"
"Menendez, Robert (D-NJ)","$46,200"
"Johnson, Ron (R-WI)","$41,550"
"Klobuchar, Amy (D-MN)","$40,500"
"Brown, Sherrod (D-OH)","$38,000"
"Walsh, John (D-MT)","$37,650"
"Blumenthal, Richard (D-CT)","$36,250"
"Baldwin, Tammy (D-WI)","$33,968"
"Heller, Dean (R-NV)","$33,638"
"Reed, Jack (D-RI)","$31,700"
"Fischer, Deb (R-NE)","$31,500"
"Kaine, Tim (D-VA)","$31,400"
"Isakson, Johnny (R-GA)","$28,700"
"Bennet, Michael (D-CO)","$26,900"
"Shelby, Richard C (R-AL)","$25,000"
"Mikulski, Barbara A (D-MD)","$24,900"
"Carper, Tom (D-DE)","$23,160"
"Crapo, Mike (R-ID)","$23,000"
"Burr, Richard (R-NC)","$22,500"
"Gillibrand, Kirsten (D-NY)","$22,500"
"Stabenow, Debbie (D-MI)","$22,500"
"Flake, Jeff (R-AZ)","$19,757"
"Cantwell, Maria (D-WA)","$19,400"
"Tester, Jon (D-MT)","$17,500"
"McCaskill, Claire (D-MO)","$14,000"
"Boozman, John (R-AR)","$11,250"
"Murphy, Christopher S (D-CT)","$10,500"
"Hirono, Mazie K (D-HI)","$8,250"
"Feinstein, Dianne (D-CA)","$8,100"
"Corker, Bob (R-TN)","$7,682"
"Cardin, Ben (D-MD)","$7,000"
"Boxer, Barbara (D-CA)","$4,250"
"Sanders, Bernie (I-VT)","$2,500"
"Whitehouse, Sheldon (D-RI)","$2,250"
"Harkin, Tom (D-IA)","$2,000"
"Leahy, Patrick (D-VT)","$2,000"
"Warren, Elizabeth (D-MA)","$2,000"
"King, Angus (I-ME)","$1,500"
"Nelson, Bill (D-FL)",$500
"Coburn, Tom (R-OK)",-$750
"Wicker, Roger (R-MS)","-$2,500"
"Johnson, Tim (D-SD)","-$3,000"
"Rockefeller, Jay (D-WV)","-$3,500"
"Kerry, John (D-MA)","-$4,100"
"Chambliss, Saxby (R-GA)","-$6,800"
